latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
49.3961,15.59124,CZ,50108,3074199,Jihlava,-2.21,-0.6,2.62,4.96,10.21,18.55,18.77,16.27,14.57,8.23,3.18,-0.01
50.43723,15.35162,CZ,16328,3074204,Jičín,-1.1,-1.02,3.36,5.76,10.96,19.65,19.68,17.02,15.62,9.27,4.41,0.88
50.72431,15.17108,CZ,44878,3074603,Jablonec nad Nisou,-2.57,-2.26,1.94,4.03,9.53,18.1,18.11,15.49,14.07,7.93,3.13,-0.93
49.54796,17.73469,CZ,19582,3074893,Hranice,-0.86,-0.56,3.35,6.33,11.84,19.49,21.23,17.69,15.34,9.47,4.66,-0.06
50.20923,15.83277,CZ,90596,3074967,Hradec Králové,-0.73,-0.52,3.31,5.91,11.26,19.63,19.9,17.31,15.71,9.47,4.78,1.16
48.84893,17.13244,CZ,26345,3075654,Hodonín,0.38,1.41,4.21,7.79,12.97,21.18,22.49,19.0,16.61,10.46,5.29,1.14
49.6069,15.57937,CZ,24356,3075919,Havlíčkův Brod,-1.67,-0.5,2.92,5.33,10.68,19.11,19.13,16.67,14.97,8.74,3.77,0.59
49.77984,18.43688,CZ,82768,3075921,Havířov,-1.17,-1.02,3.14,5.86,11.95,19.0,21.08,17.43,14.59,9.49,4.74,-0.44
49.68333,18.35,CZ,59416,3076127,Frýdek-Místek,-1.16,-0.75,3.08,5.74,11.85,18.94,20.9,17.35,14.52,9.46,4.76,-0.47
50.78215,14.21478,CZ,52058,3077244,Děčín,-0.01,0.06,5.01,6.48,12.1,20.55,20.45,17.92,16.39,10.23,5.4,2.33
49.95109,15.79558,CZ,23630,3077539,Chrudim,-0.83,-0.55,3.25,5.9,11.32,19.69,19.8,17.29,15.6,9.35,4.56,1.13
50.46048,13.41779,CZ,50251,3077685,Chomutov,-1.03,-1.53,3.65,5.17,10.61,19.3,18.83,16.6,15.29,8.14,3.48,0.71
50.07963,12.37392,CZ,33242,3077835,Cheb,-1.23,-0.68,3.45,4.77,9.93,18.37,17.58,15.65,14.52,7.81,3.19,0.9
49.74613,18.62613,CZ,25750,3077882,Český Těšín,-1.16,-0.92,3.25,5.95,12.09,19.04,21.14,17.5,14.67,9.55,4.86,-0.63
48.97447,14.47434,CZ,93426,3077916,České Budějovice,-1.26,1.16,3.71,6.09,10.92,19.24,19.31,17.07,15.51,9.15,4.07,1.73
49.90436,16.44413,CZ,16655,3077920,Česká Třebová,-1.75,-0.66,2.88,5.37,10.83,18.97,19.45,16.71,14.87,8.72,3.99,0.0
50.68551,14.53764,CZ,38841,3077929,Česká Lípa,-0.95,-0.97,3.8,5.59,10.92,19.53,19.53,16.94,15.45,9.26,4.48,1.2
49.98844,17.4647,CZ,17686,3078545,Bruntál,-2.67,-2.29,2.05,4.67,10.57,18.31,19.51,16.33,14.17,8.32,3.73,-1.51
49.19522,16.60796,CZ,379466,3078610,Brno,-0.47,0.05,4.04,7.14,12.36,20.35,21.35,18.41,16.27,9.74,4.78,0.68
48.75897,16.88203,CZ,25789,3078773,Břeclav,0.54,1.44,4.27,7.85,13.04,21.32,22.46,19.08,16.79,10.59,5.41,1.36
50.03498,14.41518,CZ,18740,3078833,Braník,-0.15,-0.16,4.42,6.67,11.9,20.31,20.14,17.85,16.41,9.89,4.99,2.23
50.18709,14.66326,CZ,15398,3078837,Brandýs nad Labem-Stará Boleslav,0.09,-0.25,4.32,6.64,11.89,20.45,20.21,17.85,16.39,10.0,5.09,2.11
49.90411,18.35755,CZ,23075,3079129,Bohumín,-0.41,-0.5,3.74,6.48,12.55,19.53,21.7,17.98,15.19,10.2,5.48,0.4
49.36304,16.64446,CZ,20384,3079273,Blansko,-0.85,-0.06,3.97,6.77,12.03,20.11,20.89,18.08,15.97,9.41,4.48,0.59
50.54854,13.77535,CZ,15738,3079348,Bílina,-0.21,-0.9,4.48,6.19,11.52,20.54,20.17,17.72,16.23,9.23,4.38,1.58
49.96382,14.072,CZ,17550,3079467,Beroun,-0.22,0.21,4.49,6.62,11.75,20.03,19.88,17.65,16.27,9.72,4.86,2.25
49.78162,14.68697,CZ,16257,3079508,Benešov,-1.0,0.01,3.81,6.1,11.21,19.67,19.43,17.1,15.69,9.45,4.36,1.54
50.10475,14.57974,CZ,21500,6269470,Černý Most,-0.49,-0.46,4.04,6.31,11.56,19.97,19.8,17.51,16.05,9.62,4.74,1.93
55.00801,11.91057,DK,17868,2610020,Vordingborg,1.34,0.88,4.09,5.87,10.86,17.8,19.42,16.89,15.64,11.53,7.49,2.73
56.45319,9.40201,DK,41239,2610319,Viborg,0.47,0.05,3.8,5.19,9.86,15.59,18.08,15.42,14.44,10.62,6.55,1.62
55.70927,9.5357,DK,60231,2610613,Vejle,1.1,0.72,4.23,5.65,10.38,16.24,18.35,16.09,15.17,11.13,7.2,2.53
55.68361,12.48713,DK,37115,2610734,Vanløse,0.67,0.05,4.08,5.75,10.88,18.0,19.54,16.37,15.1,10.97,6.99,2.03
55.62199,12.38511,DK,16515,2610789,Vallensbæk,0.68,-0.06,4.08,5.91,10.83,17.86,19.51,16.14,14.75,10.67,6.83,1.88
55.66613,12.51388,DK,46161,2610802,Valby,0.67,0.05,4.08,5.75,10.88,18.0,19.54,16.37,15.1,10.97,6.99,2.03
54.93306,8.86674,DK,16401,2611497,Tønder,1.55,1.08,4.39,5.94,10.04,16.49,18.25,16.37,15.63,11.63,7.72,3.14
55.65006,12.3016,DK,35238,2611828,Taastrup,0.52,0.03,4.02,5.64,10.82,17.83,19.41,16.26,15.0,10.82,6.85,1.86
55.05982,10.60677,DK,27300,2612045,Svendborg,1.65,1.11,4.26,5.93,10.57,17.16,19.08,16.77,15.73,11.71,7.72,3.2
55.76828,12.19723,DK,19998,2612629,Stenløse,0.64,0.07,4.06,5.69,10.85,17.81,19.47,16.33,15.06,10.83,6.88,1.85
54.90896,9.78917,DK,27766,2613102,Sønderborg,1.43,1.43,4.41,5.86,10.4,17.12,18.69,16.44,15.57,11.35,7.48,2.81
55.53285,12.22227,DK,17337,2613233,Solrød Strand,0.84,0.08,4.08,5.68,10.81,17.73,19.42,16.55,15.23,11.11,7.15,2.29
55.40276,11.35459,DK,31896,2613460,Slagelse,1.05,0.44,3.86,5.57,10.4,17.01,18.89,16.42,15.21,11.18,7.21,2.47
56.56699,9.02707,DK,20190,2613731,Skive,0.6,0.21,3.92,5.32,9.84,15.49,18.11,15.5,14.58,10.8,6.71,1.8
56.1697,9.54508,DK,49747,2614030,Silkeborg,0.78,0.42,4.09,5.44,10.2,15.98,18.29,15.74,14.83,10.92,6.9,2.1
55.64152,12.08035,DK,51916,2614481,Roskilde,0.35,-0.02,3.85,5.41,10.63,17.49,19.15,16.17,14.88,10.66,6.7,1.76
55.68062,12.45373,DK,40652,2614600,Rødovre,0.62,0.01,4.03,5.7,10.83,17.95,19.5,16.31,15.05,10.92,6.94,1.98
55.4426,11.79011,DK,23086,2614764,Ringsted,0.49,-0.18,3.75,5.41,10.6,17.38,18.99,16.24,14.97,10.77,6.8,1.83
56.4607,10.03639,DK,62802,2615006,Randers,0.7,0.29,4.12,5.52,10.31,16.1,18.66,15.88,14.89,10.84,6.82,1.82
55.39594,10.38831,DK,180863,2615876,Odense,1.22,0.98,4.2,5.7,10.69,17.08,18.86,16.49,15.45,11.2,7.22,2.6
54.76906,11.87425,DK,19976,2615961,Nykøbing Falster,2.08,1.65,4.3,6.01,10.71,17.72,19.58,17.19,16.0,12.01,7.94,3.27
55.31274,10.78964,DK,17525,2616015,Nyborg,1.32,0.84,4.24,5.8,10.82,17.31,19.07,16.71,15.6,11.3,7.3,2.66
55.22992,11.76092,DK,44331,2616038,Næstved,0.99,0.4,4.0,5.78,10.95,17.83,19.33,16.75,15.46,11.28,7.24,2.36
57.05877,9.92284,DK,23718,2616235,Nørresundby,0.61,0.15,4.15,5.73,10.21,15.93,18.82,15.97,14.77,10.89,6.77,1.8
55.50591,9.73054,DK,16277,2616933,Middelfart,1.15,0.62,4.11,5.64,10.44,16.48,18.49,16.21,15.25,11.13,7.17,2.51
55.87496,12.34579,DK,16741,2617658,Lillerød,0.72,-0.15,3.89,5.56,10.64,17.6,19.37,16.21,14.94,10.81,6.87,1.81
55.45802,12.18214,DK,38304,2618415,Køge,0.84,0.08,4.08,5.68,10.81,17.73,19.42,16.55,15.23,11.11,7.15,2.29
55.67594,12.56553,DK,1153615,2618425,Copenhagen,0.68,-0.06,4.08,5.91,10.83,17.86,19.51,16.14,14.75,10.67,6.83,1.88
55.4904,9.47216,DK,61638,2618528,Kolding,1.13,0.51,4.17,5.64,10.33,16.33,18.33,16.13,15.21,11.15,7.21,2.47
55.67954,11.08864,DK,16211,2619154,Kalundborg,1.77,0.83,4.26,5.96,10.54,16.94,19.18,16.8,15.63,11.62,7.69,3.03
55.61543,12.35182,DK,19453,2619377,Ishøj,1.13,0.34,4.04,5.74,10.45,17.19,19.3,16.47,15.14,11.21,7.34,2.61
55.65719,12.47364,DK,53527,2619528,Hvidovre,0.72,0.11,4.13,5.8,10.93,18.05,19.6,16.41,15.15,11.02,7.04,2.08
55.86066,9.85034,DK,61074,2619771,Horsens,1.31,0.67,4.31,5.75,10.48,16.3,18.58,16.2,15.25,11.23,7.35,2.66
55.88098,12.50111,DK,47680,2619856,Hørsholm,0.24,-0.54,3.79,5.5,10.75,17.87,19.44,16.06,14.78,10.55,6.59,1.16
56.36009,8.61607,DK,32072,2620046,Holstebro,1.01,0.41,4.01,5.41,9.63,15.17,17.82,15.64,14.8,11.36,7.23,2.48
55.7175,11.71279,DK,29608,2620147,Holbæk,0.85,0.38,4.09,5.73,10.83,17.56,19.36,16.56,15.23,10.98,7.0,2.07
57.46417,9.98229,DK,25644,2620214,Hjørring,1.05,0.2,4.27,5.69,9.65,15.09,18.35,15.95,14.62,11.07,7.17,2.52
55.92791,12.30081,DK,35357,2620320,Hillerød,0.82,-0.05,3.99,5.66,10.74,17.7,19.47,16.31,15.04,10.91,6.97,1.91
56.13615,8.97662,DK,50565,2620425,Herning,0.5,0.09,3.65,5.09,9.61,15.27,17.66,15.35,14.47,10.72,6.67,1.87
56.03606,12.6136,DK,35048,2620473,Helsingør,0.25,-1.04,3.85,5.6,10.82,17.86,19.55,16.13,14.83,10.6,6.66,1.04
55.77043,9.7011,DK,47099,2620583,Hedensted,0.84,0.28,3.87,5.28,10.0,15.8,18.0,15.71,14.79,10.77,6.9,2.22
55.24943,9.48771,DK,22011,2620964,Haderslev,1.35,0.81,4.21,5.8,10.28,16.53,18.47,16.34,15.47,11.43,7.54,2.86
55.58333,12.3,DK,47671,2621215,Greve,1.13,0.34,4.04,5.74,10.45,17.19,19.3,16.47,15.14,11.21,7.34,2.61
55.6666,12.40377,DK,23128,2621356,Glostrup,0.59,0.01,4.03,5.68,10.82,17.89,19.45,16.29,15.03,10.89,6.91,1.94
55.83956,12.06896,DK,16850,2621912,Frederikssund,0.69,0.11,4.04,5.68,10.85,17.75,19.46,16.39,15.09,10.81,6.86,1.84
57.44073,10.53661,DK,22672,2621927,Frederikshavn,1.3,0.27,4.49,6.02,9.93,15.53,18.76,16.17,14.86,11.22,7.34,2.68
55.67938,12.53463,DK,95029,2621942,Frederiksberg,0.62,0.01,4.03,5.7,10.83,17.95,19.5,16.31,15.05,10.92,6.94,1.98
55.56568,9.75257,DK,40886,2621951,Fredericia,1.05,0.52,4.01,5.54,10.34,16.38,18.39,16.11,15.15,11.03,7.07,2.41
55.80858,12.36066,DK,20312,2622306,Farum,0.45,-0.15,3.96,5.61,10.82,17.95,19.46,16.18,14.93,10.73,6.76,1.68
55.47028,8.45187,DK,71698,2622447,Esbjerg,1.69,0.72,4.21,5.84,9.7,15.6,17.79,16.2,15.45,11.83,7.92,3.32
55.75238,12.5745,DK,40000,2623188,Charlottenlund,0.63,-0.11,4.03,5.86,10.78,17.82,19.46,16.09,14.7,10.62,6.78,1.83
55.6455,12.41008,DK,20000,2623340,Brøndbyvester,0.68,-0.06,4.08,5.91,10.83,17.86,19.51,16.14,14.75,10.67,6.83,1.88
55.84759,12.42791,DK,20877,2624112,Birkerød,0.3,-0.3,3.81,5.46,10.67,17.8,19.31,16.03,14.78,10.58,6.61,1.52
55.73165,12.36328,DK,40000,2624341,Ballerup,0.49,-0.09,3.93,5.58,10.72,17.79,19.35,16.19,14.93,10.79,6.81,1.84
56.15674,10.21076,DK,285273,2624652,Århus,0.99,0.5,4.17,5.63,10.5,16.35,18.79,16.12,15.1,11.01,7.05,2.28
55.87035,12.35737,DK,25867,2624843,Allerød,0.46,-0.35,3.8,5.49,10.63,17.67,19.34,16.08,14.81,10.65,6.7,1.51
57.048,9.9187,DK,142937,2624886,Aalborg,0.75,0.28,4.29,5.78,10.26,16.0,18.84,16.0,14.89,10.98,6.9,1.98
55.65691,12.36381,DK,30000,2624906,Albertslund,0.64,0.06,4.08,5.73,10.87,17.94,19.5,16.34,15.08,10.94,6.96,2.0
55.04434,9.41741,DK,16401,2625070,Aabenraa,1.22,0.88,4.27,5.75,10.36,16.84,18.58,16.29,15.45,11.23,7.37,2.62
58.36389,25.59,EE,17407,587577,Viljandi,-4.17,-6.85,-0.25,4.66,10.24,19.03,21.3,15.55,10.37,7.58,2.33,-5.94
58.38062,26.72509,EE,91407,588335,Tartu,-4.32,-7.13,-0.1,5.2,10.9,19.71,21.93,16.18,10.67,7.62,2.53,-5.91
59.43696,24.75353,EE,394024,588409,Tallinn,-2.94,-5.75,0.15,4.35,10.12,18.95,21.58,15.86,10.99,8.57,3.13,-4.5
58.38588,24.49711,EE,40228,589580,Pärnu,-3.12,-5.87,0.52,5.05,10.65,19.65,21.9,16.01,11.0,8.48,2.98,-4.5
59.37757,24.68587,EE,39422,589947,Nõmme,-3.15,-5.94,-0.09,4.06,9.76,18.6,21.3,15.58,10.73,8.33,2.89,-4.64
59.37722,28.19028,EE,54409,590031,Narva,-4.54,-8.47,-1.11,4.57,10.6,19.6,21.85,16.06,10.3,7.52,2.3,-5.81
59.46529,24.98215,EE,16630,590447,Maardu,-2.65,-5.79,0.24,4.34,9.73,18.39,20.97,15.81,10.75,8.71,3.45,-4.46
59.39861,27.27306,EE,35395,591260,Kohtla-Järve,-3.98,-7.71,-1.17,4.15,10.11,19.32,21.66,15.93,10.39,7.71,2.49,-5.48
62.00973,-6.77164,FO,13200,2611396,Tórshavn,3.22,5.39,6.5,4.61,6.17,10.44,11.97,12.12,11.31,8.79,6.6,5.32
61.55632,23.59606,FI,22140,630752,Ylöjärvi,-5.68,-8.33,-2.13,2.94,9.09,18.36,20.43,14.69,9.07,6.89,0.58,-6.84
60.20963,25.14195,FI,35826,631077,Vuosaari,-4.02,-7.0,-1.15,3.98,9.63,18.71,21.32,15.64,10.31,8.06,2.2,-5.39
60.41699,24.31965,FI,26280,631707,Vihti,-4.72,-7.35,-1.35,3.85,9.97,19.07,21.0,15.41,9.95,7.76,1.56,-6.07
62.31533,27.873,FI,22365,632370,Varkaus,-6.81,-10.39,-3.5,1.79,9.57,19.48,21.05,14.84,8.36,6.24,-0.16,-8.3
60.29414,25.04099,FI,190058,632453,Vantaa,-4.55,-7.5,-1.4,4.11,10.15,19.27,21.47,15.6,10.08,7.87,1.74,-6.1
61.26421,24.03122,FI,20376,632672,Valkeakoski,-5.13,-7.95,-1.86,3.56,9.56,18.66,20.48,14.96,9.35,7.24,1.03,-6.31
63.096,21.61577,FI,67631,632978,Vaasa,-5.08,-6.66,-1.54,2.95,7.88,16.5,20.05,14.88,9.43,7.13,0.18,-5.84
60.80043,21.40841,FI,16226,633221,Uusikaupunki,-2.57,-4.98,0.41,3.84,8.45,16.96,19.91,15.67,10.88,8.86,3.04,-3.22
60.40368,25.02638,FI,34725,633591,Tuusula,-4.82,-7.65,-1.55,4.09,10.13,19.21,21.19,15.39,9.88,7.66,1.54,-6.3
60.45148,22.26869,FI,195301,633679,Turku,-3.85,-6.61,0.06,4.14,9.7,18.81,20.78,15.61,10.4,8.27,1.79,-5.32
65.84811,24.14662,FI,21236,634093,Tornio,-10.75,-10.46,-3.77,0.35,5.72,14.97,18.78,14.13,8.15,4.18,-2.27,-7.94
61.49911,23.78712,FI,244315,634963,Tampere,-5.36,-8.21,-2.3,2.83,9.05,18.61,20.53,14.93,9.28,7.01,0.84,-6.51
63.08333,27.66667,FI,20209,636947,Siilinjärvi,-7.45,-10.7,-3.81,1.32,8.88,18.97,21.07,14.54,8.1,5.76,-0.69,-8.36
60.37752,25.26906,FI,19430,637067,Sibbo,-4.63,-7.62,-1.47,4.24,10.27,19.45,21.43,15.56,10.02,7.8,1.72,-6.12
62.79446,22.82822,FI,64743,637219,Seinäjoki,-5.94,-7.71,-1.77,3.52,9.05,18.19,20.28,14.59,8.9,6.73,-0.64,-7.18
61.8699,28.87999,FI,27353,637292,Savonlinna,-6.34,-10.38,-3.43,2.19,9.79,19.66,21.2,15.17,8.56,6.4,0.19,-7.79
60.38333,23.13333,FI,24900,637948,Salo,-4.11,-6.82,-0.11,4.2,9.97,19.13,21.05,15.62,10.28,8.16,1.77,-5.5
66.5,25.71667,FI,64194,638936,Rovaniemi,-11.74,-11.94,-4.38,0.66,5.12,15.8,18.02,13.21,6.99,2.86,-4.51,-9.91
60.73769,24.77726,FI,26451,639406,Riihimäki,-5.27,-8.04,-1.83,3.91,10.01,18.97,20.65,15.05,9.47,7.33,1.07,-6.71
61.12724,21.51127,FI,36550,639734,Rauma,-2.57,-4.58,0.35,3.73,8.24,16.38,19.58,15.56,10.7,8.78,3.2,-2.86
60.48592,22.16895,FI,23597,640124,Raisio,-3.68,-6.44,0.01,4.12,9.55,18.64,20.73,15.63,10.48,8.34,1.97,-5.06
64.68333,24.48333,FI,22217,640276,Raahe,-9.02,-11.21,-3.68,0.88,6.88,15.52,18.56,13.98,8.14,5.77,-1.32,-7.52
61.48333,21.78333,FI,83491,640999,Pori,-3.81,-5.85,-0.27,3.98,9.1,17.6,20.03,15.34,10.13,8.17,2.02,-4.41
61.46125,23.63228,FI,15615,641489,Pirkkala,-5.21,-7.91,-1.86,3.44,9.47,18.65,20.48,14.91,9.28,7.16,0.81,-6.3
65.01236,25.46816,FI,209648,643492,Oulu,-9.59,-11.59,-3.94,0.53,7.29,16.7,19.29,14.11,8.14,4.98,-2.02,-8.35
60.46407,24.8073,FI,44136,644171,Nurmijärvi,-5.05,-7.76,-1.67,3.94,10.07,19.09,20.92,15.25,9.73,7.53,1.36,-6.42
61.46667,23.5,FI,28676,644450,Nokia,-5.34,-8.05,-2.0,3.31,9.26,18.38,20.16,14.66,9.05,6.97,0.58,-6.46
60.19861,24.87772,FI,17334,645691,Munkkiniemi,-3.91,-6.83,-1.07,3.97,9.64,18.69,21.27,15.71,10.41,8.15,2.3,-5.25
61.68857,27.27227,FI,52121,646005,Mikkeli,-6.43,-9.78,-3.0,2.58,9.68,19.41,21.02,15.03,8.81,6.64,0.31,-8.07
60.23355,25.09947,FI,36360,646218,Mellunkylä,-4.07,-7.05,-1.2,3.93,9.58,18.66,21.27,15.6,10.26,8.01,2.15,-5.44
60.63333,25.31667,FI,18074,646723,Mäntsälä,-5.28,-8.2,-1.95,3.98,10.17,19.25,20.95,15.16,9.53,7.34,1.15,-6.72
60.45659,26.22505,FI,15466,647571,Lovisa,-4.33,-8.02,-1.72,4.21,10.08,19.47,21.56,15.6,10.07,7.84,1.93,-6.0
60.84972,23.0561,FI,15834,647731,Loimaa,-4.64,-7.58,-0.71,3.56,9.55,18.58,20.51,14.91,9.56,7.41,0.93,-6.07
60.24859,24.06534,FI,35960,647751,Lohja,-4.01,-6.71,-0.97,3.71,9.38,18.47,20.69,15.45,10.21,8.07,2.08,-5.19
60.51032,22.46176,FI,15258,648056,Lieto,-3.93,-6.72,-0.17,4.08,9.67,18.68,20.63,15.44,10.24,8.13,1.69,-5.4
61.31667,23.75,FI,18096,648366,Lempäälä,-5.07,-7.87,-1.7,3.71,9.62,18.73,20.48,14.94,9.35,7.26,1.0,-6.2
60.15896,24.86797,FI,20000,648635,Lauttasaari,-4.01,-6.93,-1.17,3.87,9.54,18.59,21.17,15.61,10.31,8.05,2.2,-5.35
62.41407,25.95194,FI,17093,648738,Laukaa,-6.76,-9.44,-3.06,1.91,9.16,18.84,20.66,14.61,8.48,6.31,-0.06,-7.93
61.05871,28.18871,FI,72646,648900,Lappeenranta,-5.85,-9.81,-3.11,2.31,9.72,19.64,21.5,15.36,9.17,6.84,0.81,-7.64
60.98267,25.66151,FI,120093,649360,Lahti,-5.65,-8.77,-2.42,3.47,9.84,19.08,20.76,14.91,9.12,6.98,0.71,-7.44
60.12381,24.43853,FI,32920,649630,Kirkkonummi,-3.05,-5.96,-0.6,3.8,8.96,17.95,20.68,15.73,10.77,8.59,3.01,-4.03
65.96447,29.18878,FI,17400,649924,Kuusamo,-11.27,-13.58,-5.61,0.25,4.19,15.44,17.02,12.22,6.03,2.46,-4.58,-10.18
62.89238,27.67703,FI,121557,650224,Kuopio,-7.23,-10.63,-3.88,1.04,8.29,18.83,20.93,14.62,8.2,5.92,-0.32,-8.17
60.86667,26.7,FI,80483,650859,Kouvola,-5.59,-9.13,-2.51,3.56,10.15,19.62,21.37,15.21,9.28,7.08,0.94,-7.59
60.4664,26.94582,FI,54616,650946,Kotka,-4.34,-8.51,-2.09,4.06,9.8,19.38,21.65,15.68,10.06,7.87,2.02,-6.12
63.11418,21.68216,FI,17176,651299,Korsholm,-5.14,-6.71,-1.52,3.01,7.98,16.64,20.13,14.9,9.44,7.13,0.12,-5.92
63.83847,23.13066,FI,47915,651943,Kokkola,-6.39,-8.29,-2.5,2.18,7.33,15.83,19.63,14.45,9.1,6.56,-0.13,-5.95
60.38244,24.751,FI,21019,652305,Klaukkala,-4.82,-7.58,-1.55,3.97,10.02,19.05,21.02,15.36,9.87,7.67,1.55,-6.24
60.40338,25.105,FI,31347,653185,Kerava,-4.82,-7.7,-1.57,4.11,10.16,19.27,21.26,15.41,9.88,7.66,1.54,-6.3
65.73641,24.56371,FI,22641,653281,Kemi,-10.47,-11.13,-4.18,-0.05,5.74,15.02,18.82,14.22,8.19,4.47,-2.01,-7.99
60.52156,26.93125,FI,22867,654137,Karhula,-4.39,-8.56,-2.14,4.01,9.75,19.33,21.6,15.63,10.01,7.82,1.97,-6.17
61.46383,24.07602,FI,24291,654440,Kangasala,-5.3,-8.1,-2.06,2.95,9.29,18.44,20.38,14.91,9.31,7.14,0.96,-6.44
60.18427,24.95034,FI,27051,654706,Kallio,-4.07,-7.04,-1.2,3.92,9.57,18.64,21.25,15.59,10.26,8.01,2.15,-5.43
64.22728,27.72846,FI,36498,654899,Kajaani,-8.97,-11.73,-4.35,0.87,7.49,17.57,19.28,13.65,7.27,4.68,-2.19,-8.73
60.40724,22.36904,FI,21684,655130,Kaarina,-3.62,-6.5,-0.01,4.11,9.53,18.62,20.73,15.67,10.49,8.41,2.08,-4.96
60.25174,24.88111,FI,26414,655143,Kaarela,-4.55,-7.42,-1.38,4.07,10.11,19.19,21.39,15.58,10.07,7.87,1.75,-6.06
62.24147,25.72088,FI,144477,655194,Jyväskylä,-6.88,-9.39,-2.93,2.0,9.22,18.76,20.53,14.57,8.5,6.35,-0.17,-8.02
62.60118,29.76316,FI,77266,655808,Joensuu,-7.85,-11.66,-4.42,1.18,8.16,19.12,20.93,15.1,8.39,5.9,-0.48,-8.27
60.47369,25.08992,FI,38148,655958,Järvenpää,-5.02,-7.84,-1.68,4.13,10.23,19.29,21.11,15.32,9.76,7.55,1.4,-6.45
60.9,24.6,FI,15698,656073,Janakkala,-5.65,-8.47,-2.16,3.45,9.64,18.61,20.2,14.64,9.07,6.93,0.6,-7.18
61.8642,25.19002,FI,15261,656083,Jämsä,-6.27,-8.79,-2.46,2.8,9.38,18.76,20.82,14.95,9.05,6.9,0.47,-7.4
63.67486,22.70256,FI,19238,656130,Jakobstad,-5.78,-8.24,-2.34,2.11,6.28,14.29,18.61,14.28,9.05,6.89,0.33,-5.53
61.17185,28.75242,FI,29615,656688,Imatra,-5.76,-9.92,-2.97,3.1,10.0,19.72,21.64,15.54,9.32,6.92,0.84,-7.58
63.55915,27.19067,FI,22588,656820,Iisalmi,-8.26,-11.23,-3.92,1.17,8.5,18.5,20.36,13.95,7.65,5.23,-1.56,-8.75
60.63333,24.86667,FI,43515,656913,Hyvinge,-5.51,-8.23,-2.08,3.67,9.81,18.79,20.53,14.85,9.29,7.12,0.91,-6.89
61.05,25.43333,FI,20405,657530,Hollola,-5.48,-8.55,-2.25,3.21,9.82,19.09,20.85,15.03,9.29,7.15,0.97,-7.13
60.16952,24.93545,FI,658864,658225,Helsinki,-3.91,-6.83,-1.07,3.97,9.64,18.69,21.27,15.71,10.41,8.15,2.3,-5.25
61.20564,26.03811,FI,20849,658288,Heinola,-5.48,-8.76,-2.52,2.99,9.83,19.18,20.95,15.03,9.16,7.01,0.86,-7.19
65.17654,25.35233,FI,17298,658629,Haukipudas,-9.74,-11.55,-4.07,0.41,6.53,16.29,19.25,14.31,8.34,4.97,-1.77,-8.16
60.56974,27.19794,FI,21712,659169,Hamina,-4.88,-8.94,-2.34,4.07,10.12,19.68,21.72,15.59,9.79,7.6,1.55,-6.86
60.99596,24.46434,FI,67994,659180,Hämeenlinna,-5.37,-8.18,-1.91,3.63,9.83,18.82,20.42,14.88,9.29,7.18,0.87,-6.83
60.81462,23.62146,FI,17852,659935,Forssa,-5.08,-7.99,-1.36,3.42,9.57,18.66,20.56,14.9,9.45,7.29,0.83,-6.43
60.2052,24.6522,FI,256760,660158,Espoo,-3.93,-6.77,-1.13,3.79,9.47,18.48,20.98,15.61,10.35,8.13,2.28,-5.21
60.39233,25.66507,FI,51135,660561,Porvoo,-4.3,-7.62,-1.44,4.26,10.15,19.49,21.55,15.65,10.16,7.93,1.99,-5.82
60.68333,26.83333,FI,16779,661164,Anjala,-4.96,-8.72,-2.18,4.03,10.27,19.71,21.6,15.54,9.73,7.55,1.5,-6.97
60.29972,22.3004,FI,15498,7911309,Väståboland,-3.22,-6.37,-0.13,4.06,9.24,18.48,20.81,15.84,10.71,8.7,2.56,-4.35
48.71785,2.49338,FR,28897,2967245,Yerres,3.86,6.27,7.13,8.33,12.17,19.14,18.77,18.18,18.0,12.1,6.37,6.21
47.8109,7.32756,FR,15747,2967318,Wittenheim,0.71,4.16,5.88,7.56,11.13,19.46,18.33,17.69,16.74,10.29,4.3,2.98
50.70118,3.21812,FR,42826,2967421,Wattrelos,3.23,5.11,6.68,6.71,11.53,17.84,17.68,16.92,17.07,11.94,7.23,6.21
50.67043,3.13382,FR,19320,2967438,Wasquehal,3.3,5.18,6.73,6.73,11.55,17.81,17.71,16.95,17.11,11.99,7.35,6.29
45.36471,5.5856,FR,22114,2967758,Voiron,1.94,6.78,7.55,9.95,12.81,20.09,19.91,19.44,18.44,11.76,5.57,2.6
48.78716,2.40332,FR,81001,2967849,Vitry-sur-Seine,4.19,6.48,7.42,8.55,12.51,19.33,19.03,18.36,18.26,12.36,6.72,6.54
48.72472,4.58439,FR,17250,2967856,Vitry-le-François,3.09,6.23,6.66,8.16,11.95,19.75,18.53,18.08,17.45,11.9,5.86,5.55
43.46,5.24861,FR,38591,2967870,Vitrolles,4.9,9.27,9.61,11.78,15.46,23.18,24.55,23.6,21.1,14.61,9.21,6.25
48.12279,-1.20983,FR,17266,2967879,Vitré,4.65,6.51,7.69,9.21,12.08,17.22,18.26,17.44,17.65,12.66,7.42,7.22
48.67211,2.39318,FR,31131,2967917,Viry-Châtillon,4.18,6.55,7.48,8.65,12.46,19.36,19.05,18.43,18.28,12.42,6.69,6.52
