name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Gibraltar,36.14474,-5.35257,GI,26544,2411585,Gibraltar,0.13,0.15,0.15,0.11,0.0,0.0,0.0,0.0,0.02,0.27,0.13,0.2
