name,latitude,longitude,country,population,id
Fafe,41.45083,-8.17258,PT,16868,2739788
Esposende,41.5361,-8.78201,PT,34625,2739848
Espinho,41.00763,-8.64125,PT,32786,2739868
Ermesinde,41.21653,-8.55318,PT,39420,2739997
Custoias,41.1053,-7.32097,PT,19406,2740174
Covilhã,40.28106,-7.50504,PT,17610,2740313
Condeixa-a-Nova,40.11283,-8.49804,PT,17078,2740593
Coimbra,40.20564,-8.41955,PT,106582,2740637
Chaves,41.74019,-7.46879,PT,17535,2740761
Canidelo,41.12314,-8.64654,PT,26431,2741551
Cabeceiras de Basto,41.51431,-7.98942,PT,16710,2741865
Bragança,41.80582,-6.75719,PT,34375,2742027
Braga,41.55032,-8.42005,PT,121394,2742032
Bougado,41.33979,-8.5518,PT,21680,2742051
Barcelos,41.53174,-8.61843,PT,19085,2742416
Baião,41.16273,-8.0347,PT,20522,2742504
Baguim do Monte,41.19203,-8.54118,PT,15850,2742506
Aveiro,40.64427,-8.64554,PT,54162,2742611
Arcos de Valdevez,41.84668,-8.41905,PT,22847,2742804
Alfena,41.23671,-8.52454,PT,15211,2743095
Águas Santas,41.21017,-8.57599,PT,27686,2743304
Quinta Do Conde,38.56528,-9.04316,PT,25606,6559488
Alfragide,38.73203,-9.2192,PT,17044,6930153
Alvalade,38.75328,-9.14397,PT,31813,6930162
Ponta Delgada,37.73952,-25.66874,PT,20056,6941014
Azeitão,38.51919,-9.0139,PT,18877,11808241
