name,latitude,longitude,country,population,id
Bartoszyce,54.25354,20.80819,PL,23482,776337
Augustów,53.84321,22.97979,PL,29752,776597
Żywiec,49.68529,19.19243,PL,32132,3079855
Żory,50.04523,18.70062,PL,63174,3080004
Złotów,53.36346,17.04082,PL,18395,3080071
Złotoryja,51.12637,15.91979,PL,15564,3080074
Zielona Góra,51.93548,15.50643,PL,118433,3080165
Zgorzelec,51.14942,15.00835,PL,33247,3080231
Zgierz,51.85561,19.40623,PL,58036,3080251
Zduńska Wola,51.59915,18.93974,PL,44515,3080414
Zawiercie,50.48766,19.41679,PL,53159,3080526
Żary,51.64205,15.13727,PL,38779,3080644
Zakopane,49.29899,19.94885,PL,27266,3080866
Żagań,51.61759,15.31486,PL,26251,3080944
Zabrze,50.32492,18.78576,PL,192177,3080985
Ząbkowice Śląskie,50.58969,16.81239,PL,16321,3081046
Września,52.32512,17.56519,PL,28703,3081324
Wrocław,51.1,17.03333,PL,634893,3081368
Wodzisław Śląski,50.00377,18.47205,PL,49521,3081677
Włocławek,52.64817,19.0678,PL,120339,3081741
Wieluń,51.22097,18.56964,PL,21892,3082197
Wejherowo,54.60568,18.23559,PL,46820,3082473
Wałcz,53.27787,16.47122,PL,25971,3082704
Wałbrzych,50.77141,16.28432,PL,127431,3082707
Wągrowiec,52.80842,17.19961,PL,24428,3082712
Wadowice,49.88335,19.49292,PL,19238,3082722
Ustroń,49.72153,18.80198,PL,15637,3082751
Ustka,54.58048,16.86194,PL,16250,3082756
Tychy,50.13717,18.96641,PL,130000,3082914
Turek,52.01548,18.50055,PL,29533,3082998
Trzebinia,50.15931,19.46966,PL,18828,3083111
Trzcianka,53.04063,16.45629,PL,16914,3083185
Toruń,53.01375,18.59814,PL,198613,3083271
Tczew,54.09242,18.77787,PL,60133,3083426
Tarnowskie Góry,50.44548,18.86147,PL,60938,3083440
Szczecinek,53.70791,16.69937,PL,38496,3083826
Szczecin,53.42894,14.55302,PL,407811,3083829
Szamotuły,52.61201,16.57794,PL,18588,3083878
Świnoujście,53.91053,14.24712,PL,40919,3083955
Świętochłowice,50.29636,18.91726,PL,55600,3083988
Świebodzin,52.24751,15.53355,PL,21757,3084062
Świecie,53.40953,18.44742,PL,25843,3084074
