name,latitude,longitude,country,population,id
Hadim,36.98776,32.45674,TR,20110,312899
Hacılar,38.64631,35.44937,TR,21167,313013
Güroymak,38.5758,42.01558,TR,25826,313331
Gölbaşı,37.78361,37.63667,TR,28078,314136
Göksun,38.02096,36.4973,TR,34243,314188
Genç,38.74773,40.55343,TR,22493,314648
Gemerek,39.18342,36.07189,TR,16916,314665
Gediz,38.99389,29.39131,TR,22058,314716
Gazipaşa,36.26942,32.31792,TR,18371,314812
Gaziantep,37.05944,37.3825,TR,1808948,314830
Foça,38.6703,26.75656,TR,15189,314903
Fethiye,36.64038,29.12758,TR,60437,314967
Ezine,39.78561,26.34083,TR,15677,315061
Eskişehir,39.77667,30.52056,TR,514869,315202
Erzurum,39.90861,41.27694,TR,420691,315368
Erzincan,39.73919,39.49015,TR,114027,315373
Ermenek,36.64043,32.89179,TR,16986,315401
Ergani,38.26899,39.75446,TR,52684,315468
Ereğli,37.51333,34.04672,TR,92117,315498
Erdemli,36.60498,34.30836,TR,46570,315515
Erciş,39.02587,43.35964,TR,91915,315530
Emirdağ,39.01972,31.15,TR,20063,315621
Emet,39.343,29.25847,TR,23812,315639
Elmalı,36.73583,29.91775,TR,16587,315697
Elmadağ,39.92083,33.23083,TR,25394,315720
Eleşkirt,39.79803,42.67574,TR,18769,315758
Elbistan,38.20591,37.1983,TR,80456,315795
Elazığ,38.67431,39.22321,TR,443363,315808
Eğirdir,37.87462,30.85042,TR,16891,315905
Edremit,39.59611,27.02444,TR,40777,315985
Dursunbey,39.58596,28.62568,TR,17532,316102
Dörtyol,36.83917,36.23025,TR,56513,316284
Doğubayazıt,39.54694,44.08417,TR,70171,316411
Diyarbakır,37.91363,40.21721,TR,644763,316541
Diyadin,39.54056,43.67135,TR,18172,316542
Dinar,38.065,30.16557,TR,35359,316634
Develi,38.39056,35.49222,TR,35868,316795
Denizli,37.77417,29.0875,TR,313238,317109
Demirci,39.04607,28.65889,TR,21378,317241
Dargeçit,37.54616,41.71652,TR,20793,317587
Darende,38.54583,37.50583,TR,20388,317588
Çumra,37.5732,32.77446,TR,45657,317844
Menderes,38.24963,27.13429,TR,21965,317851
Hakkâri,37.57444,43.74083,TR,77699,318137
Cizre,37.33024,42.18484,TR,80992,318253
Çine,37.61266,28.05912,TR,21327,318372
Ceylanpınar,36.84722,40.05,TR,31488,318668
Ceyhan,37.02472,35.8175,TR,96303,318675
Çeşme,38.32614,26.30574,TR,21316,318755
Çermik,38.13538,39.445,TR,20975,318766
Çay,38.59167,31.02861,TR,34215,319104
Çağlayancerit,37.74523,37.28618,TR,15530,320004
Burhaniye,39.50041,26.97269,TR,38083,320369
Burdur,37.72028,30.29083,TR,66158,320392
Bulanık,39.08656,42.27158,TR,31430,320448
Bucak,37.45917,30.595,TR,29234,320533
Bozyazı,36.1082,32.96113,TR,28456,320552
Bozüyük,39.90778,30.03667,TR,55365,320557
Bozova,37.3625,38.52667,TR,21502,320581
Bor,37.89056,34.55889,TR,32435,320871
Bolvadin,38.71111,31.04861,TR,55870,320879
Bodrum,37.03833,27.42917,TR,39317,320995
Bitlis,38.40115,42.10784,TR,46111,321025
Bismil,37.84514,40.65931,TR,74493,321031
Birecik,37.02577,37.97841,TR,44284,321062
Bingöl,38.88472,40.49389,TR,80568,321082
Bigadiç,39.3925,28.13111,TR,15242,321136
Beyşehir,37.67735,31.72458,TR,44460,321191
Besni,37.69278,37.86111,TR,41892,321337
Bergama,39.12074,27.18052,TR,57200,321426
Belen,36.48866,36.19489,TR,20113,321572
Belek,36.86278,31.05556,TR,73260,321580
Bayındır,38.21741,27.64744,TR,16850,321786
Batman,37.88738,41.13221,TR,381990,321836
Baskil,38.56866,38.81634,TR,15922,321929
