name,latitude,longitude,country,population,id
Koksijde,51.11642,2.63772,BE,21957,2794166
Koersel,51.05909,5.27121,BE,18076,2794179
Koekelberg,50.86117,4.33136,BE,21984,2794190
Knokke-Heist,51.35,3.26667,BE,33781,2794210
Kessel-Lo,50.88549,4.73717,BE,30215,2794507
Kasterlee,51.24118,4.96651,BE,17765,2794663
Kapellen,51.31377,4.43539,BE,26410,2794730
Kalmthout,51.38442,4.47556,BE,17485,2794788
Jumet,50.4422,4.43745,BE,24510,2794860
Jette,50.87309,4.33419,BE,52490,2794914
Jambes,50.45636,4.87166,BE,19658,2794981
Izegem,50.91396,3.21378,BE,26382,2795009
Ixelles,50.83333,4.36667,BE,86671,2795011
Ieper,50.85114,2.88569,BE,35089,2795100
Huy,50.51894,5.23284,BE,19973,2795113
Houthalen,51.03427,5.37429,BE,30050,2795261
Hoogstraten,51.40029,4.76034,BE,18524,2795398
Hoboken,51.17611,4.34844,BE,34443,2795730
Heverlee,50.86426,4.69597,BE,23278,2795783
Heusy,50.57457,5.86618,BE,15420,2795795
Heusden,51.03664,5.28013,BE,31017,2795800
Herzele,50.88681,3.89014,BE,16523,2795908
Herve,50.64083,5.79353,BE,16544,2795912
Herstal,50.66415,5.62346,BE,36503,2795930
Herentals,51.17655,4.83248,BE,25912,2796009
Herent,50.90861,4.67056,BE,19218,2796012
Helchteren,51.05591,5.38244,BE,30050,2796132
Heist-op-den-Berg,51.07537,4.72827,BE,37873,2796153
Hasselt,50.93106,5.33781,BE,77651,2796491
Harelbeke,50.85343,3.30935,BE,25978,2796542
Hamme,51.09822,4.13705,BE,22891,2796637
Halle,50.73385,4.23454,BE,34479,2796696
Haaltert,50.90634,4.00093,BE,17129,2796833
Grivegnée,50.62148,5.61101,BE,21057,2797096
Grimbergen,50.93409,4.37213,BE,37000,2797114
Gilly,50.42449,4.4789,BE,20043,2797532
Geraardsbergen,50.77343,3.88223,BE,30807,2797638
Gentbrugge,51.03692,3.76509,BE,15885,2797652
Gent,51.05,3.71667,BE,265086,2797656
Genk,50.965,5.50082,BE,63666,2797670
Gembloux,50.56149,4.69889,BE,21676,2797713
Geel,51.16557,4.98917,BE,34697,2797779
Ganshoren,50.87065,4.31531,BE,24859,2797844
Frameries,50.40578,3.89603,BE,20598,2798023
Forest,50.81678,4.32775,BE,56254,2798139
Fleurus,50.48351,4.55006,BE,22080,2798297
Fléron,50.61516,5.68062,BE,15994,2798301
Flémalle-Haute,50.59994,5.44471,BE,25144,2798307
Evergem,51.11306,3.70976,BE,31615,2798551
Evere,50.87441,4.39905,BE,41667,2798554
Eupen,50.6279,6.03647,BE,18029,2798573
Etterbeek,50.83272,4.38835,BE,48344,2798578
Ekeren,51.28087,4.41813,BE,23300,2798873
Eeklo,51.18703,3.55654,BE,19116,2798987
Edegem,51.15662,4.44504,BE,21839,2799007
Duffel,51.09554,4.50903,BE,16011,2799090
Dour,50.39583,3.77792,BE,16861,2799226
Dilbeek,50.84799,4.25972,BE,39482,2799365
Diksmuide,51.03248,2.86384,BE,15515,2799369
Diest,50.98923,5.05062,BE,22516,2799397
Diepenbeek,50.90769,5.41875,BE,17699,2799412
Deurne,51.22134,4.46595,BE,78747,2799478
Destelbergen,51.05952,3.79899,BE,16853,2799496
Dendermonde,51.02869,4.10106,BE,45673,2799645
Denderleeuw,50.88506,4.07601,BE,16969,2799647
Deinze,50.98175,3.53096,BE,29815,2799746
Courcelles,50.46379,4.3747,BE,29473,2800063
Colfontaine,50.4141,3.85569,BE,19964,2800220
Chaudfontaine,50.5828,5.6341,BE,20960,2800438
Châtelineau,50.41499,4.52016,BE,17166,2800445
Châtelet,50.40338,4.52826,BE,35238,2800448
Charleroi,50.41136,4.44448,BE,200132,2800481
Brussels,50.85045,4.34878,BE,1019022,2800866
Brugge,51.20892,3.22424,BE,118509,2800931
Brasschaat,51.2912,4.49182,BE,37040,2801117
Braine-le-Comte,50.60979,4.14658,BE,20133,2801150
Braine-l'Alleud,50.68363,4.36784,BE,37512,2801154
Boussu,50.43417,3.7944,BE,20058,2801226
Bornem,51.09716,4.24364,BE,19997,2801447
Borgerhout,51.20957,4.43539,BE,46087,2801471
Boom,51.09242,4.3717,BE,15810,2801494
Blauwput,50.88587,4.72415,BE,30215,2801824
Blankenberge,51.31306,3.13227,BE,18000,2801858
Binche,50.41155,4.16469,BE,32030,2801922
Bilzen,50.87325,5.5184,BE,29622,2801924
Beveren,51.21187,4.25633,BE,45179,2802031
Bevere,50.8496,3.5873,BE,15311,2802039
Beringen,51.04954,5.22606,BE,40930,2802170
Berchem-Sainte-Agathe,50.86567,4.29557,BE,25162,2802247
Berchem,51.19021,4.43264,BE,43511,2802249
Beersel,50.76589,4.3002,BE,23228,2802433
Beerse,51.31927,4.85304,BE,16208,2802435
Balen,51.16837,5.17027,BE,19978,2802743
Auderghem,50.81667,4.43333,BE,33984,2802960
Ath,50.62937,3.77801,BE,26681,2803010
Assebroek,51.19367,3.2623,BE,19772,2803030
Asse,50.91011,4.19836,BE,28985,2803033
Arlon,49.68333,5.81667,BE,26179,2803073
Antwerpen,51.22047,4.40026,BE,529247,2803138
Ans,50.6623,5.52029,BE,27297,2803160
Anderlecht,50.83619,4.31454,BE,160553,2803201
Andenne,50.48941,5.09513,BE,24055,2803204
Aarschot,50.98715,4.83695,BE,27656,2803429
Aalter,51.09017,3.44693,BE,18802,2803443
Aalst,50.93604,4.0355,BE,77534,2803448
