name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Zenica,44.20169,17.90397,BA,164423,3186573,Zenica,0.08,0.03,0.11,0.06,0.12,0.22,0.2,0.08,0.08,0.04,0.06,0.08
Visoko,43.98889,18.17806,BA,17890,3187609,Visoko,0.06,0.06,0.13,0.07,0.15,0.29,0.27,0.1,0.06,0.06,0.07,0.07
Velika Kladuša,45.18497,15.80579,BA,19330,3188225,Velika Kladuša,0.09,0.04,0.12,0.06,0.19,0.19,0.06,0.1,0.09,0.07,0.08,0.04
Tuzla,44.53842,18.66709,BA,142486,3188582,Tuzla,0.08,0.05,0.1,0.05,0.1,0.21,0.24,0.06,0.08,0.01,0.05,0.08
Trebinje,42.71197,18.34362,BA,33178,3188893,Trebinje,0.17,0.35,0.55,0.04,0.13,0.14,0.04,0.09,0.04,0.28,0.4,0.13
Travnik,44.22637,17.66583,BA,31127,3188924,Travnik,0.08,0.03,0.11,0.06,0.12,0.22,0.2,0.08,0.08,0.04,0.06,0.08
Sarajevo,43.84864,18.35644,BA,696731,3191281,Sarajevo,0.06,0.07,0.14,0.06,0.09,0.19,0.18,0.06,0.04,0.06,0.07,0.06
Prijedor,44.97991,16.71401,BA,36347,3192409,Prijedor,0.07,0.05,0.11,0.05,0.14,0.22,0.11,0.11,0.06,0.02,0.04,0.05
Mostar,43.34333,17.80806,BA,104518,3194828,Mostar,0.16,0.3,0.4,0.04,0.09,0.08,0.03,0.06,0.05,0.24,0.33,0.14
Lukavac,44.54245,18.52618,BA,44520,3196079,Lukavac,0.08,0.05,0.1,0.05,0.1,0.21,0.24,0.06,0.08,0.01,0.05,0.08
Gradačac,44.87851,18.42764,BA,15659,3199744,Gradačac,0.07,0.04,0.09,0.04,0.1,0.16,0.19,0.08,0.06,0.01,0.05,0.06
Gračanica,44.70307,18.3101,BA,15758,3199779,Gračanica,0.07,0.04,0.09,0.05,0.11,0.21,0.24,0.09,0.06,0.02,0.05,0.07
Goražde,43.66795,18.97564,BA,17650,3200396,Goražde,0.05,0.05,0.11,0.05,0.08,0.19,0.19,0.09,0.04,0.03,0.06,0.05
Doboj,44.73179,18.08698,BA,27235,3201984,Doboj,0.08,0.04,0.1,0.04,0.1,0.17,0.18,0.07,0.06,0.02,0.06,0.07
Cazin,44.96694,15.94306,BA,21741,3202822,Cazin,0.09,0.03,0.12,0.07,0.19,0.23,0.11,0.1,0.1,0.07,0.09,0.05
Bugojno,44.05722,17.45083,BA,41378,3203099,Bugojno,0.05,0.05,0.13,0.08,0.2,0.31,0.28,0.11,0.08,0.07,0.07,0.07
Brčko,44.86995,18.81012,BA,38968,3203521,Brčko,0.07,0.05,0.08,0.04,0.08,0.14,0.16,0.06,0.06,0.01,0.04,0.05
Bosanska Krupa,44.8825,16.15139,BA,15193,3203653,Bosanska Krupa,0.08,0.05,0.13,0.06,0.14,0.2,0.08,0.1,0.09,0.05,0.06,0.05
Bijeljina,44.75874,19.21437,BA,37692,3204186,Bijeljina,0.06,0.05,0.08,0.05,0.07,0.17,0.21,0.06,0.04,0.01,0.04,0.06
Bihać,44.81694,15.87083,BA,75641,3204222,Bihać,0.09,0.03,0.12,0.07,0.19,0.23,0.11,0.1,0.1,0.07,0.09,0.05
Banja Luka,44.77842,17.19386,BA,221106,3204541,Banja Luka,0.07,0.05,0.09,0.03,0.1,0.19,0.15,0.11,0.06,0.02,0.04,0.05
Konjic,43.65126,17.96082,BA,15950,3337476,Konjic,0.06,0.07,0.14,0.06,0.09,0.19,0.18,0.06,0.04,0.06,0.07,0.06
