name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Trbovlje,46.155,15.05333,SI,15163,3188915,Trbovlje,0.02,0.0,0.02,0.06,0.07,0.1,0.14,0.1,0.11,0.14,0.09,0.06
Velenje,46.35917,15.11028,SI,24327,3189075,Velenje,0.03,0.0,0.02,0.07,0.07,0.1,0.13,0.11,0.1,0.14,0.11,0.07
Ptuj,46.42005,15.87018,SI,18164,3192241,Ptuj,0.01,0.0,0.01,0.04,0.05,0.07,0.12,0.08,0.11,0.07,0.06,0.05
Novo Mesto,45.80397,15.16886,SI,24183,3194351,Novo Mesto,0.03,0.03,0.02,0.06,0.09,0.08,0.1,0.09,0.1,0.12,0.11,0.05
Maribor,46.55472,15.64667,SI,97019,3195506,Maribor,0.01,0.0,0.01,0.04,0.05,0.09,0.13,0.08,0.11,0.08,0.07,0.05
Ljubljana,46.05108,14.50513,SI,272220,3196359,Ljubljana,0.03,0.0,0.01,0.07,0.06,0.07,0.11,0.14,0.1,0.15,0.11,0.08
Kranj,46.23887,14.35561,SI,37941,3197378,Kranj,0.04,0.0,0.01,0.09,0.06,0.08,0.13,0.16,0.1,0.17,0.13,0.1
Koper,45.54694,13.72944,SI,25753,3197753,Koper,0.07,0.03,0.01,0.09,0.02,0.06,0.01,0.05,0.08,0.22,0.11,0.12
Celje,46.23092,15.26044,SI,37872,3202781,Celje,0.02,0.0,0.02,0.06,0.07,0.09,0.14,0.09,0.11,0.13,0.08,0.06
