name,latitude,longitude,country,population,id
Zürich,47.36667,8.55,CH,341730,2657896
Zug,47.17242,8.51745,CH,23435,2657908
Yverdon-les-Bains,46.77852,6.64115,CH,23702,2657941
Winterthur,47.50564,8.72413,CH,91908,2657970
Wil,47.46152,9.04552,CH,23955,2657996
Wetzikon,47.3264,8.79779,CH,24764,2658010
Wettingen,47.46606,8.32663,CH,18191,2658011
Vevey,46.46299,6.84345,CH,15812,2658145
Vernier,46.21702,6.08497,CH,30086,2658154
Uster,47.34713,8.72091,CH,23279,2658216
Thun,46.75118,7.62166,CH,42136,2658377
Steffisburg,46.77807,7.63249,CH,15709,2658494
Sitten,46.22739,7.35559,CH,28045,2658576
Sierre,46.29192,7.53559,CH,15752,2658606
Zürich (Kreis 11) / Seebach,47.42181,8.54779,CH,17851,2658656
Schaffhausen,47.69732,8.63493,CH,33863,2658761
Sankt Gallen,47.42391,9.37477,CH,70572,2658822
Renens,46.53989,6.5881,CH,17811,2659070
Rapperswil,47.22557,8.82228,CH,34776,2659099
Pully,46.51027,6.66183,CH,16263,2659127
Onex,46.18396,6.10237,CH,17302,2659296
Olten,47.34999,7.90329,CH,16411,2659297
Zürich (Kreis 11) / Oerlikon,47.40823,8.54258,CH,17922,2659310
Nyon,46.38318,6.23955,CH,16797,2659422
Neuchâtel,46.99179,6.931,CH,31270,2659496
Muttenz,47.52271,7.64511,CH,16927,2659522
Montreux,46.43301,6.91143,CH,25984,2659601
Monthey,46.25451,6.95406,CH,15106,2659613
Meyrin,46.23424,6.08025,CH,19772,2659667
Luzern,47.05048,8.30635,CH,81691,2659811
Lugano,46.01008,8.96004,CH,63000,2659836
Littau,47.05,8.26274,CH,16121,2659873
Lausanne,46.516,6.63282,CH,139111,2659994
La Chaux-de-Fonds,47.09993,6.82586,CH,36825,2660076
Kriens,47.0311,8.28547,CH,25010,2660104
Kreuzlingen,47.65051,9.17504,CH,17655,2660108
Köniz,46.92436,7.41457,CH,41784,2660119
Kloten,47.45152,8.58491,CH,16289,2660127
Jona,47.22983,8.83884,CH,17655,2660221
Horgen,47.25983,8.59778,CH,15973,2660305
Zürich (Kreis 10) / Höngg,47.40313,8.4971,CH,17117,2660306
Herisau,47.38615,9.27916,CH,15438,2660365
Grenchen,47.1921,7.39586,CH,15927,2660512
Gossau,47.41551,9.25482,CH,17043,2660549
Genève,46.20222,6.14569,CH,183981,2660646
Fribourg,46.80237,7.15128,CH,32827,2660718
Frauenfeld,47.55776,8.89893,CH,21979,2660727
Emmen,47.07819,8.27331,CH,30926,2660911
Dübendorf,47.39724,8.61872,CH,19882,2660971
Dietikon,47.40165,8.40015,CH,20893,2661015
Chur,46.84986,9.53287,CH,32429,2661169
Cham,47.18213,8.46358,CH,16719,2661228
Carouge,46.18096,6.13921,CH,19344,2661265
Burgdorf,47.05901,7.62786,CH,16420,2661321
Bulle,46.61797,7.0569,CH,23438,2661337
Biel/Bienne,47.13713,7.24608,CH,48614,2661513
Bern,46.94809,7.44744,CH,121631,2661552
Bellinzona,46.19278,9.01703,CH,16572,2661567
Basel,47.55839,7.57327,CH,164488,2661604
Baden,47.47333,8.30592,CH,16118,2661646
Baar,47.19625,8.52954,CH,20546,2661653
Zürich (Kreis 4) / Aussersihl,47.37752,8.52127,CH,27273,2661666
Allschwil,47.55074,7.53599,CH,18189,2661810
Adliswil,47.30997,8.52462,CH,15230,2661861
Aarau,47.39254,8.04422,CH,15501,2661881
Riehen,47.57884,7.64683,CH,20000,3206590
Zürich (Kreis 10) / Wipkingen,47.39503,8.52529,CH,15718,6295475
Zürich (Kreis 11) / Affoltern,47.41814,8.5122,CH,17241,6295484
Zürich (Kreis 2) / Wollishofen,47.3401,8.53134,CH,16073,6295495
Zürich (Kreis 3) / Sihlfeld,47.37382,8.51164,CH,20977,6295498
Zürich (Kreis 6) / Unterstrass,47.3953,8.53721,CH,20045,6295504
Zürich (Kreis 9) / Albisrieden,47.37398,8.49007,CH,16480,6295512
Zürich (Kreis 9) / Altstetten,47.38946,8.48533,CH,28307,6295513
Stadt Winterthur (Kreis 1),47.49494,8.71954,CH,16182,6295520
Zürich (Kreis 12),47.40372,8.57608,CH,28189,6295523
Seen (Kreis 3),47.47646,8.76996,CH,15434,6295531
Zürich (Kreis 3),47.35785,8.50296,CH,46018,6295532
Zürich (Kreis 11),47.42326,8.52166,CH,54260,6295533
Zürich (Kreis 9),47.38245,8.47993,CH,44878,6295534
Oberwinterthur (Kreis 2),47.51692,8.76863,CH,16356,6295536
Zürich (Kreis 10),47.40773,8.5005,CH,36216,6295539
Zürich (Kreis 2),47.33756,8.5211,CH,29215,6295540
Zürich (Kreis 8),47.3548,8.56097,CH,15519,6295542
Zürich (Kreis 7),47.37328,8.58038,CH,33820,6295548
Zürich (Kreis 6),47.39223,8.54381,CH,29951,6295550
Lancy,46.18981,6.11441,CH,27291,6691640
