name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Horad Zhodzina,54.0985,28.3331,BY,65451,618800,Horad Zhodzina,0.03,0.0,0.0,0.05,0.02,0.07,0.2,0.04,0.07,0.05,0.02,0.02
Zhlobin,52.8926,30.024,BY,76078,618806,Zhlobin,0.02,0.01,0.02,0.03,0.03,0.15,0.23,0.06,0.07,0.04,0.0,0.01
Vitebsk,55.1904,30.2049,BY,342700,620127,Vitebsk,0.02,0.0,0.0,0.05,0.04,0.08,0.15,0.05,0.08,0.05,0.01,0.01
Vilyeyka,54.4914,26.9111,BY,30000,620181,Vilyeyka,0.03,0.0,0.01,0.06,0.02,0.05,0.19,0.07,0.06,0.06,0.03,0.04
Volkovysk,53.1561,24.4513,BY,47300,620391,Volkovysk,0.02,0.01,0.02,0.06,0.02,0.03,0.2,0.08,0.08,0.05,0.02,0.06
Svyetlahorsk,52.6329,29.7389,BY,67054,621074,Svyetlahorsk,0.03,0.01,0.02,0.03,0.02,0.14,0.21,0.06,0.07,0.04,0.0,0.02
Stowbtsy,53.4785,26.7434,BY,15400,621266,Stowbtsy,0.03,0.01,0.01,0.04,0.02,0.05,0.21,0.07,0.06,0.05,0.02,0.04
Smarhoń,54.4798,26.3957,BY,35908,621713,Smarhoń,0.03,0.0,0.01,0.06,0.02,0.04,0.18,0.08,0.05,0.06,0.02,0.04
Smaliavičy,54.0249,28.0894,BY,16594,621729,Smaliavičy,0.03,0.0,0.0,0.06,0.02,0.07,0.2,0.04,0.07,0.05,0.02,0.02
Slutsk,53.0274,27.5597,BY,61802,621741,Slutsk,0.03,0.0,0.01,0.05,0.04,0.05,0.24,0.03,0.06,0.04,0.03,0.03
Slonim,53.0869,25.3163,BY,51434,621754,Slonim,0.03,0.01,0.02,0.05,0.03,0.04,0.19,0.08,0.08,0.06,0.02,0.06
Shchuchyn,53.6014,24.7465,BY,15475,622113,Shchuchyn,0.03,0.01,0.01,0.06,0.03,0.02,0.16,0.07,0.08,0.05,0.02,0.07
Salihorsk,52.7876,27.5415,BY,106627,622428,Salihorsk,0.03,0.0,0.01,0.05,0.03,0.05,0.22,0.03,0.07,0.04,0.02,0.04
Rahachow,53.0934,30.0495,BY,34700,622739,Rahachow,0.02,0.01,0.02,0.03,0.03,0.15,0.23,0.06,0.07,0.04,0.0,0.01
Rechytsa,52.3617,30.3916,BY,65400,622794,Rechytsa,0.03,0.01,0.01,0.02,0.02,0.15,0.17,0.05,0.06,0.04,0.0,0.01
Pruzhany,52.556,24.4573,BY,19135,622997,Pruzhany,0.03,0.01,0.02,0.06,0.04,0.04,0.19,0.09,0.09,0.06,0.02,0.06
Polatsk,55.4879,28.7856,BY,82258,623317,Polatsk,0.04,0.0,0.0,0.05,0.05,0.05,0.17,0.07,0.06,0.05,0.02,0.02
Pinsk,52.1229,26.0951,BY,130777,623549,Pinsk,0.03,0.0,0.02,0.03,0.03,0.06,0.16,0.05,0.06,0.06,0.02,0.04
Pastavy,55.11676,26.83263,BY,19800,623760,Pastavy,0.03,0.0,0.01,0.05,0.03,0.05,0.14,0.1,0.05,0.06,0.03,0.03
Asipovichy,53.3011,28.6386,BY,34591,624034,Asipovichy,0.03,0.0,0.01,0.04,0.03,0.08,0.22,0.04,0.07,0.04,0.01,0.02
Orsha,54.5081,30.4172,BY,125347,624079,Orsha,0.02,0.0,0.01,0.04,0.05,0.11,0.18,0.06,0.08,0.04,0.01,0.0
Navapolatsk,55.5318,28.5987,BY,108000,624784,Navapolatsk,0.04,0.0,0.0,0.05,0.05,0.06,0.16,0.07,0.06,0.05,0.02,0.02
Novogrudok,53.5942,25.8191,BY,29441,624785,Novogrudok,0.04,0.01,0.01,0.05,0.03,0.05,0.2,0.08,0.08,0.06,0.02,0.05
Minsk,53.9,27.56667,BY,1742124,625144,Minsk,0.02,0.0,0.0,0.06,0.03,0.06,0.21,0.05,0.07,0.05,0.03,0.02
Mazyr,52.0495,29.2456,BY,112348,625324,Mazyr,0.03,0.01,0.03,0.02,0.03,0.1,0.2,0.07,0.05,0.04,0.01,0.02
Mosty,53.4122,24.5387,BY,15770,625367,Mosty,0.02,0.01,0.01,0.07,0.03,0.02,0.18,0.07,0.07,0.05,0.02,0.06
Mar’’ina Horka,53.509,28.147,BY,20100,625409,Mar’’ina Horka,0.03,0.0,0.01,0.05,0.02,0.07,0.21,0.02,0.07,0.04,0.02,0.02
Maladziečna,54.3167,26.854,BY,101300,625625,Maladziečna,0.03,0.0,0.01,0.06,0.02,0.05,0.2,0.07,0.07,0.06,0.03,0.04
Mahilyow,53.9168,30.3449,BY,369200,625665,Mahilyow,0.02,0.0,0.01,0.04,0.04,0.12,0.2,0.05,0.07,0.04,0.01,0.01
Lyepyel’,54.8814,28.699,BY,17400,625743,Lyepyel’,0.03,0.0,0.0,0.05,0.03,0.05,0.13,0.07,0.06,0.05,0.01,0.01
Luninyets,52.2472,26.8047,BY,25000,625818,Luninyets,0.03,0.0,0.02,0.04,0.03,0.07,0.18,0.04,0.06,0.05,0.02,0.04
Lida,53.88333,25.29972,BY,102700,626081,Lida,0.03,0.01,0.01,0.06,0.03,0.05,0.18,0.1,0.07,0.06,0.02,0.05
Krychaw,53.69571,31.71233,BY,27681,626450,Krychaw,0.02,0.0,0.0,0.04,0.04,0.17,0.18,0.05,0.07,0.04,0.01,0.0
Kalodzishchy,53.944,27.7823,BY,17000,627083,Kalodzishchy,0.02,0.0,0.01,0.05,0.02,0.07,0.2,0.04,0.07,0.05,0.03,0.02
Kobryn,52.2138,24.3564,BY,50691,627145,Kobryn,0.03,0.01,0.03,0.06,0.05,0.04,0.16,0.08,0.08,0.06,0.03,0.06
Kalinkavichy,52.1323,29.3257,BY,37190,627751,Kalinkavichy,0.03,0.01,0.03,0.02,0.02,0.1,0.21,0.06,0.05,0.03,0.01,0.02
Ivatsevichy,52.709,25.3401,BY,24200,627800,Ivatsevichy,0.03,0.01,0.02,0.05,0.03,0.03,0.18,0.07,0.08,0.06,0.02,0.05
Hrodna,53.6884,23.8258,BY,373547,627904,Hrodna,0.02,0.01,0.01,0.08,0.03,0.03,0.17,0.09,0.06,0.04,0.03,0.05
Horki,54.2862,30.9863,BY,33897,627905,Horki,0.02,0.0,0.01,0.04,0.05,0.13,0.2,0.06,0.08,0.04,0.01,0.0
Homyel',52.4345,30.9754,BY,526872,627907,Homyel',0.03,0.01,0.01,0.03,0.02,0.18,0.15,0.04,0.05,0.04,0.0,0.01
Hlybokaye,55.1384,27.6905,BY,22000,627908,Hlybokaye,0.03,0.0,0.01,0.05,0.04,0.05,0.14,0.08,0.07,0.05,0.03,0.02
Dzyarzhynsk,53.6832,27.138,BY,25164,628634,Dzyarzhynsk,0.03,0.01,0.01,0.04,0.02,0.06,0.21,0.06,0.07,0.05,0.03,0.03
Dobrush,52.42671,31.31219,BY,18300,629018,Dobrush,0.02,0.01,0.0,0.03,0.02,0.19,0.14,0.05,0.05,0.04,0.0,0.0
Bykhaw,53.521,30.2454,BY,17500,629447,Bykhaw,0.02,0.0,0.01,0.04,0.03,0.13,0.23,0.07,0.08,0.04,0.01,0.01
Byaroza,52.5314,24.9786,BY,29645,629454,Byaroza,0.03,0.01,0.02,0.05,0.03,0.03,0.19,0.06,0.09,0.06,0.02,0.06
Brest,52.09755,23.68775,BY,362641,629634,Brest,0.03,0.01,0.02,0.07,0.05,0.06,0.14,0.07,0.07,0.06,0.02,0.07
