name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Edineţ,48.17215,27.30337,MD,22872,617076,Edineţ,0.02,0.01,0.02,0.03,0.03,0.05,0.21,0.06,0.04,0.08,0.02,0.03
Ungheni,47.21079,27.80047,MD,34422,617180,Ungheni,0.01,0.01,0.01,0.03,0.05,0.06,0.15,0.03,0.05,0.08,0.01,0.02
Tiraspol,46.84274,29.62909,MD,157000,617239,Tiraspol,0.04,0.03,0.01,0.03,0.01,0.04,0.12,0.02,0.04,0.09,0.01,0.01
Strășeni,47.14216,28.60774,MD,19225,617302,Strășeni,0.01,0.01,0.01,0.03,0.03,0.05,0.14,0.04,0.06,0.09,0.01,0.02
Bilicenii Vechi,47.6558,28.04734,MD,15479,617345,Bilicenii Vechi,0.02,0.02,0.02,0.03,0.05,0.05,0.17,0.04,0.05,0.1,0.02,0.03
Soroca,48.15659,28.28489,MD,27423,617367,Soroca,0.02,0.02,0.02,0.03,0.03,0.05,0.18,0.04,0.03,0.11,0.02,0.02
Slobozia,46.72927,29.70446,MD,15356,617381,Slobozia,0.04,0.03,0.01,0.03,0.01,0.04,0.12,0.02,0.04,0.09,0.01,0.01
Rîbniţa,47.76817,29.01,MD,55455,617486,Rîbniţa,0.01,0.03,0.02,0.03,0.05,0.05,0.16,0.04,0.07,0.12,0.01,0.02
Orhei,47.38494,28.82446,MD,24918,617638,Orhei,0.01,0.02,0.02,0.04,0.05,0.05,0.15,0.04,0.07,0.11,0.01,0.02
Hînceşti,46.83047,28.59064,MD,16900,617993,Hînceşti,0.03,0.02,0.01,0.03,0.02,0.03,0.09,0.02,0.06,0.07,0.01,0.01
Codru,46.97648,28.819,MD,15934,618054,Codru,0.02,0.02,0.02,0.03,0.02,0.05,0.12,0.03,0.07,0.08,0.01,0.01
Căuşeni,46.63674,29.41114,MD,21690,618120,Căuşeni,0.04,0.03,0.01,0.03,0.01,0.04,0.11,0.02,0.05,0.08,0.01,0.01
Floreşti,47.89137,28.29312,MD,16759,618329,Floreşti,0.02,0.02,0.02,0.03,0.04,0.05,0.18,0.04,0.04,0.1,0.02,0.02
Dubăsari,47.26562,29.16667,MD,23254,618365,Dubăsari,0.02,0.03,0.01,0.03,0.03,0.05,0.11,0.04,0.08,0.1,0.01,0.02
Drochia,48.03555,27.81293,MD,16080,618370,Drochia,0.02,0.02,0.02,0.02,0.04,0.05,0.19,0.05,0.04,0.08,0.02,0.03
Comrat,46.29456,28.6565,MD,22911,618405,Comrat,0.04,0.02,0.01,0.03,0.02,0.04,0.08,0.02,0.05,0.07,0.01,0.01
Chisinau,47.00556,28.8575,MD,635994,618426,Chisinau,0.02,0.02,0.02,0.03,0.02,0.05,0.12,0.03,0.07,0.08,0.01,0.01
Ceadîr-Lunga,46.06169,28.83078,MD,22700,618450,Ceadîr-Lunga,0.04,0.02,0.01,0.03,0.02,0.04,0.1,0.03,0.05,0.06,0.01,0.01
Cahul,45.90425,28.19929,MD,34492,618456,Cahul,0.04,0.01,0.01,0.03,0.02,0.04,0.08,0.03,0.06,0.06,0.01,0.01
Bender,46.83156,29.47769,MD,110175,618577,Bender,0.04,0.03,0.01,0.03,0.01,0.04,0.11,0.02,0.05,0.08,0.01,0.01
Bălţi,47.76314,27.92932,MD,125000,618605,Bălţi,0.02,0.02,0.02,0.03,0.05,0.05,0.17,0.04,0.05,0.1,0.02,0.03
