name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Monte-Carlo,43.73976,7.42732,MC,16012,2992741,Monte-Carlo,0.01,0.01,0.05,0.18,0.02,0.18,0.06,0.03,0.11,0.35,0.37,0.11
Monaco,43.73718,7.42145,MC,32965,2993458,Monaco,0.01,0.01,0.05,0.18,0.02,0.18,0.06,0.03,0.11,0.35,0.37,0.11
