name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Alta,69.96887,23.27165,NO,15094,847633,Alta,0.0,0.05,0.03,0.0,0.05,0.04,0.06,0.09,0.09,0.08,0.04,0.0
Trondheim,63.43049,10.39506,NO,147139,3133880,Trondheim,0.1,0.01,0.08,0.03,0.12,0.1,0.09,0.22,0.12,0.07,0.03,0.15
Tromsø,69.6489,18.95508,NO,64448,3133895,Tromsø,0.0,0.13,0.11,0.02,0.1,0.07,0.11,0.09,0.28,0.13,0.1,0.04
Tønsberg,59.26754,10.40762,NO,38914,3134331,Tønsberg,0.03,0.01,0.01,0.08,0.16,0.13,0.14,0.04,0.1,0.03,0.11,0.04
Steinkjer,64.01487,11.49537,NO,20000,3136947,Steinkjer,0.09,0.02,0.13,0.03,0.14,0.08,0.1,0.13,0.11,0.06,0.02,0.16
Stavanger,58.97005,5.73332,NO,144877,3137115,Stavanger,0.25,0.07,0.09,0.06,0.15,0.16,0.14,0.14,0.29,0.2,0.22,0.21
Skien,59.20962,9.60897,NO,50595,3139075,Skien,0.04,0.02,0.01,0.09,0.14,0.13,0.14,0.03,0.09,0.06,0.18,0.06
Sarpsborg,59.28391,11.10962,NO,56559,3140084,Sarpsborg,0.04,0.0,0.01,0.08,0.16,0.13,0.15,0.04,0.08,0.02,0.1,0.05
Sandnes,58.85244,5.73521,NO,85386,3140321,Sandnes,0.25,0.07,0.09,0.06,0.15,0.16,0.14,0.14,0.29,0.2,0.22,0.21
Sandefjord,59.13118,10.21665,NO,64345,3140390,Sandefjord,0.04,0.02,0.01,0.09,0.16,0.14,0.16,0.04,0.1,0.05,0.15,0.06
Porsgrunn,59.14054,9.6561,NO,34377,3142657,Porsgrunn,0.04,0.02,0.01,0.09,0.14,0.13,0.14,0.03,0.09,0.06,0.18,0.06
Oslo,59.91273,10.74609,NO,580000,3143244,Oslo,0.03,0.0,0.0,0.08,0.16,0.12,0.14,0.05,0.09,0.03,0.11,0.04
Nesttun,60.31821,5.35317,NO,35638,3144631,Nesttun,0.34,0.08,0.13,0.11,0.25,0.22,0.24,0.22,0.45,0.21,0.23,0.32
Moss,59.43403,10.65771,NO,49668,3145375,Moss,0.03,0.01,0.01,0.08,0.16,0.13,0.14,0.04,0.1,0.03,0.11,0.04
Molde,62.73752,7.15912,NO,31967,3145580,Molde,0.24,0.03,0.08,0.05,0.18,0.06,0.08,0.35,0.28,0.21,0.06,0.28
Mo i Rana,66.31278,14.14278,NO,18866,3145614,Mo i Rana,0.0,0.03,0.07,0.01,0.13,0.07,0.14,0.14,0.31,0.08,0.03,0.02
Lillestrøm,59.95597,11.04918,NO,89684,3147465,Lillestrøm,0.03,0.0,0.0,0.08,0.16,0.12,0.14,0.05,0.09,0.03,0.11,0.04
Lillehammer,61.11514,10.46628,NO,28425,3147474,Lillehammer,0.01,0.0,0.0,0.03,0.13,0.13,0.13,0.1,0.09,0.03,0.05,0.01
Levanger,63.74644,11.29963,NO,20171,3147698,Levanger,0.11,0.01,0.1,0.03,0.11,0.08,0.1,0.16,0.12,0.07,0.03,0.17
Larvik,59.05328,10.03517,NO,23113,3148129,Larvik,0.04,0.02,0.01,0.09,0.14,0.13,0.14,0.03,0.09,0.06,0.18,0.06
