name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Zimnicea,43.65638,25.36454,RO,15228,662187,Zimnicea,-4.02,5.28,11.05,13.35,17.67,21.34,24.55,23.95,18.74,13.87,8.99,3.27
Zărnești,45.56093,25.31787,RO,24926,662284,Zărnești,-5.24,0.25,4.99,7.3,11.74,14.64,16.92,16.73,11.14,8.35,4.01,-1.98
Zalău,47.2,23.05,RO,63232,662334,Zalău,-0.6,2.98,7.62,10.03,14.56,17.36,19.32,19.82,13.35,9.8,5.72,-0.44
Vulcan,45.38333,23.26667,RO,28869,662432,Vulcan,-2.22,1.94,5.89,7.5,12.19,15.01,17.21,17.48,11.33,9.04,4.76,-1.62
Voluntari,44.49002,26.17338,RO,30323,662476,Voluntari,-4.69,4.22,9.79,11.85,16.47,20.13,22.85,22.49,17.23,12.33,7.83,2.31
Vişeu de Sus,47.71667,24.43333,RO,16938,662699,Vişeu de Sus,-3.05,0.74,4.23,8.02,12.3,14.94,16.92,17.19,10.61,7.65,3.71,-2.73
Vatra Dornei,47.35,25.36667,RO,16054,663100,Vatra Dornei,-3.54,0.67,4.18,6.36,10.85,13.77,15.57,15.59,9.82,7.14,3.48,-4.38
Vaslui,46.63333,27.73333,RO,69225,663118,Vaslui,0.63,4.35,9.02,11.27,16.54,19.69,21.55,21.77,16.25,11.31,7.81,1.1
Urziceni,44.71667,26.63333,RO,16770,664074,Urziceni,-3.76,4.59,9.78,11.95,16.7,20.43,22.83,22.48,17.31,12.32,8.04,2.45
Turnu Măgurele,43.7469,24.86846,RO,28783,664437,Turnu Măgurele,-3.8,5.32,11.16,13.24,17.7,21.3,24.39,23.81,18.84,13.93,8.81,2.86
Turda,46.56667,23.78333,RO,54586,664460,Turda,-1.32,2.99,7.21,9.82,14.37,17.09,19.02,19.26,13.11,10.13,5.44,-0.78
Tulcea,45.1787,28.80501,RO,92475,664518,Tulcea,0.22,5.12,9.46,11.7,16.36,21.05,23.44,22.34,17.4,12.46,9.7,3.62
Târnăveni,46.33191,24.29662,RO,28634,664963,Târnăveni,-1.85,3.39,8.35,10.91,15.38,18.17,20.19,20.21,14.15,10.72,6.28,-0.19
Târgu Secuiesc,46.0,26.13333,RO,20067,665000,Târgu Secuiesc,-4.02,1.66,5.94,8.55,13.15,16.02,18.21,18.14,12.49,8.71,5.1,-1.65
Târgu Neamţ,47.2,26.36667,RO,20473,665003,Târgu Neamţ,-1.29,2.6,6.88,9.19,13.97,17.02,18.72,18.94,13.32,9.18,5.14,-2.27
Târgu-Mureş,46.54245,24.55747,RO,146863,665004,Târgu-Mureş,-1.55,2.55,7.16,10.21,14.62,17.11,19.2,19.27,13.15,10.13,5.54,-0.63
Târgu Jiu,45.05,23.28333,RO,97179,665010,Târgu Jiu,-1.64,3.58,8.03,10.2,14.66,17.62,20.29,19.92,14.37,10.54,5.76,1.03
Târgovişte,44.92543,25.4567,RO,88435,665024,Târgovişte,-2.79,2.89,7.65,9.65,14.06,17.57,19.81,19.13,14.36,10.08,5.79,0.38
Timişoara,45.75372,21.22571,RO,315053,665087,Timişoara,0.63,5.02,9.71,11.66,17.31,19.64,21.64,22.17,15.46,12.21,7.39,1.71
Tecuci,45.84973,27.43441,RO,41154,665355,Tecuci,0.01,4.48,9.23,11.52,16.62,20.26,22.62,22.37,16.99,11.86,7.83,1.4
Suceava,47.63333,26.25,RO,105796,665850,Suceava,-0.82,2.69,6.77,9.12,13.91,16.85,18.55,18.92,13.07,9.16,4.97,-2.1
Slatina,44.43333,24.36667,RO,78988,666767,Slatina,-3.0,4.42,10.13,12.0,16.65,20.08,22.83,22.47,17.55,12.45,7.62,1.78
Şimleu Silvaniei,47.23333,22.8,RO,15721,667101,Şimleu Silvaniei,-0.43,3.22,7.98,10.14,14.93,17.66,19.58,20.15,13.69,9.93,5.92,-0.48
Sighetu Marmaţiei,47.93195,23.88603,RO,40653,667227,Sighetu Marmaţiei,-2.51,1.74,5.23,9.06,13.42,16.01,17.71,17.98,11.64,8.42,4.66,-1.76
Sibiu,45.8,24.15,RO,151894,667268,Sibiu,-3.16,2.6,7.25,9.05,13.7,16.5,18.57,18.59,12.78,9.81,5.52,-1.34
Sfântu Gheorghe,45.86667,25.78333,RO,60677,667303,Sfântu Gheorghe,-4.47,1.28,5.49,7.95,12.32,15.29,17.7,17.45,11.9,8.48,4.31,-1.31
Sebeş,45.95646,23.571,RO,27246,667526,Sebeş,-1.24,4.17,8.62,10.35,15.2,17.76,20.0,19.99,13.97,11.16,6.7,0.02
Satu Mare,47.79926,22.86255,RO,112490,667873,Satu Mare,-0.43,3.66,8.14,10.96,15.59,18.45,20.18,21.17,14.22,10.63,6.36,0.67
Salonta,46.8,21.65,RO,17561,668129,Salonta,0.35,4.69,9.55,11.6,17.19,19.59,21.87,22.54,15.58,11.75,6.94,1.16
Săcele,45.61674,25.71101,RO,29918,668314,Săcele,-5.17,0.73,5.09,7.55,11.82,14.88,17.28,17.0,11.48,8.28,4.0,-1.56
