name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Zenica,44.20169,17.90397,BA,164423,3186573,Zenica,1.99,6.65,9.43,9.63,15.23,18.63,20.61,21.1,15.45,13.94,8.0,0.37
Visoko,43.98889,18.17806,BA,17890,3187609,Visoko,1.27,5.84,8.83,8.87,14.51,17.91,19.88,20.35,14.67,13.32,7.27,-0.05
Velika Kladuša,45.18497,15.80579,BA,19330,3188225,Velika Kladuša,1.05,6.73,9.17,9.83,15.88,18.31,20.56,21.27,15.64,12.71,7.11,0.79
Tuzla,44.53842,18.66709,BA,142486,3188582,Tuzla,0.45,6.14,9.22,10.22,16.31,19.31,21.01,21.87,15.54,13.46,7.69,0.32
Trebinje,42.71197,18.34362,BA,33178,3188893,Trebinje,5.55,8.35,10.9,11.68,16.35,19.45,22.92,22.77,18.25,15.91,11.36,5.37
Travnik,44.22637,17.66583,BA,31127,3188924,Travnik,1.14,5.71,8.27,8.51,14.22,17.67,19.63,20.12,14.47,12.92,6.9,-1.08
Sarajevo,43.84864,18.35644,BA,696731,3191281,Sarajevo,0.92,5.25,8.41,8.36,14.09,17.49,19.45,19.76,14.2,12.94,6.85,-0.55
Prijedor,44.97991,16.71401,BA,36347,3192409,Prijedor,0.88,6.33,9.11,10.1,15.88,18.59,20.67,21.49,15.67,13.0,7.12,0.32
Mostar,43.34333,17.80806,BA,104518,3194828,Mostar,3.12,6.95,10.61,11.31,16.7,20.02,23.48,23.2,17.61,14.98,9.49,3.15
Lukavac,44.54245,18.52618,BA,44520,3196079,Lukavac,0.94,6.56,9.61,10.64,16.7,19.68,21.46,22.37,15.99,13.83,8.18,0.58
Gradačac,44.87851,18.42764,BA,15659,3199744,Gradačac,0.83,6.08,9.47,10.89,17.07,19.8,21.62,22.67,16.09,13.57,7.57,0.83
Gračanica,44.70307,18.3101,BA,15758,3199779,Gračanica,0.95,5.93,9.15,10.45,16.59,19.5,21.24,22.27,15.81,13.51,7.45,0.76
Goražde,43.66795,18.97564,BA,17650,3200396,Goražde,2.1,7.36,10.33,10.39,15.91,19.28,21.31,21.59,16.01,14.85,8.8,1.53
Doboj,44.73179,18.08698,BA,27235,3201984,Doboj,0.98,6.31,9.53,10.62,16.67,19.56,21.28,22.38,16.04,13.54,7.59,0.61
Cazin,44.96694,15.94306,BA,21741,3202822,Cazin,0.45,5.72,8.21,8.84,14.68,17.34,19.42,20.18,14.73,12.1,6.54,-0.15
Bugojno,44.05722,17.45083,BA,41378,3203099,Bugojno,2.06,5.76,8.46,8.22,14.26,17.7,19.79,20.2,14.65,13.33,7.06,-0.96
Brčko,44.86995,18.81012,BA,38968,3203521,Brčko,0.51,6.18,10.03,11.39,17.6,20.37,21.97,22.89,16.36,13.72,7.63,1.04
Bosanska Krupa,44.8825,16.15139,BA,15193,3203653,Bosanska Krupa,0.96,6.51,9.23,10.01,15.82,18.48,20.63,21.52,15.78,12.89,7.33,0.41
Bijeljina,44.75874,19.21437,BA,37692,3204186,Bijeljina,0.61,6.16,10.08,11.47,17.93,20.96,22.4,23.27,16.52,14.0,7.91,1.67
Bihać,44.81694,15.87083,BA,75641,3204222,Bihać,1.14,6.37,8.75,9.46,15.26,18.02,20.09,20.88,15.4,12.84,7.27,0.45
Banja Luka,44.77842,17.19386,BA,221106,3204541,Banja Luka,0.71,6.03,8.88,10.07,15.81,18.87,20.81,21.55,15.66,13.07,7.24,-0.19
Konjic,43.65126,17.96082,BA,15950,3337476,Konjic,3.79,7.11,10.45,9.92,15.73,19.14,21.64,21.84,16.37,15.16,8.51,1.02
