name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Vranov nad Topľou,48.88836,21.68479,SK,23246,723195,Vranov nad Topľou,-3.75,-3.37,1.64,8.39,12.65,17.2,18.48,18.22,13.02,7.41,5.49,0.33
Trebišov,48.62858,21.71954,SK,22947,723358,Trebišov,-3.65,-2.74,2.53,9.16,13.27,17.89,19.28,19.0,13.74,7.89,5.99,0.4
Stará Ľubovňa,49.29859,20.6862,SK,16000,723505,Stará Ľubovňa,-5.4,-5.22,-0.71,4.74,10.13,14.83,16.02,15.69,10.57,5.69,4.15,-1.77
Spišská Nová Ves,48.94464,20.56153,SK,39195,723526,Spišská Nová Ves,-5.06,-4.68,-0.07,5.2,10.75,15.45,16.75,16.38,11.21,6.07,4.48,-1.73
Snina,48.98857,22.15099,SK,22221,723559,Snina,-3.75,-3.44,1.26,7.76,12.24,16.54,17.98,17.67,12.56,6.94,5.05,-0.06
Rožňava,48.66009,20.53758,SK,19261,723713,Rožňava,-4.67,-3.82,0.57,6.87,11.73,16.33,17.88,17.36,12.42,6.6,4.95,-1.4
Rimavská Sobota,48.38284,20.02239,SK,25235,723736,Rimavská Sobota,-3.94,-3.45,0.6,7.42,11.91,16.4,18.12,17.44,12.69,6.78,5.47,-0.91
Prešov,48.99839,21.23393,SK,83897,723819,Prešov,-4.12,-3.92,0.68,7.28,11.92,16.57,17.78,17.45,12.28,6.89,5.15,-0.13
Poprad,49.06144,20.29798,SK,57431,723846,Poprad,-6.28,-6.07,-1.46,3.43,9.31,14.05,15.33,15.05,9.84,4.84,3.25,-3.26
Michalovce,48.75434,21.9195,SK,40360,724144,Michalovce,-4.0,-3.27,1.96,8.64,12.85,17.34,18.73,18.45,13.22,7.38,5.42,0.2
Košice,48.71395,21.25808,SK,228249,724443,Košice,-4.45,-3.75,1.12,8.13,12.43,17.12,18.36,18.14,12.87,7.1,5.16,-0.49
Kežmarok,49.13571,20.43352,SK,16381,724503,Kežmarok,-5.93,-5.72,-1.12,3.78,9.67,14.4,15.68,15.4,10.19,5.19,3.6,-2.91
Humenné,48.93707,21.91625,SK,35367,724627,Humenné,-3.95,-3.48,1.52,8.22,12.46,16.89,18.3,18.0,12.82,7.12,5.22,0.05
Bardejov,49.29175,21.27271,SK,33060,725168,Bardejov,-4.9,-4.61,0.16,6.79,11.54,16.08,17.2,16.87,11.75,6.31,4.49,-0.76
Zvolen,48.57442,19.15324,SK,44502,3056459,Zvolen,-4.19,-3.55,0.64,6.03,11.86,16.67,17.88,17.41,12.62,7.17,5.36,-1.48
Zlaté Moravce,48.38553,18.40063,SK,15618,3056495,Zlaté Moravce,-3.86,-3.59,0.81,7.91,12.5,17.8,18.89,18.72,14.17,8.64,6.69,-0.02
Žilina,49.22315,18.73941,SK,81940,3056508,Žilina,-4.58,-4.15,0.31,5.56,11.33,16.47,17.22,17.17,11.85,6.84,5.07,-1.43
Žiar nad Hronom,48.59184,18.84958,SK,19392,3056523,Žiar nad Hronom,-3.4,-3.02,1.01,6.68,12.15,17.17,18.3,17.98,13.34,7.91,6.06,-0.5
Trnava,48.37741,17.58723,SK,63194,3057124,Trnava,-3.81,-3.38,1.25,8.01,12.84,18.3,19.23,19.12,14.83,9.28,7.18,0.39
Trenčín,48.89452,18.04436,SK,58278,3057140,Trenčín,-3.69,-3.64,0.64,6.98,12.01,17.27,18.12,18.0,13.29,8.19,6.4,0.09
Stupava,48.27474,17.03173,SK,15095,3057384,Stupava,-3.31,-2.17,2.04,8.38,12.91,18.72,19.52,19.2,15.27,9.5,7.33,0.49
Staré Mesto,48.15039,17.09002,SK,46080,3057478,Staré Mesto,-3.88,-2.86,1.42,7.87,12.4,18.23,19.02,18.74,14.8,9.09,6.87,-0.02
Skalica,48.8449,17.22635,SK,15013,3057630,Skalica,-3.39,-2.9,1.57,7.8,12.6,18.03,18.86,18.72,14.34,8.93,6.92,0.29
Senica,48.67922,17.36697,SK,21741,3057691,Senica,-3.41,-2.94,1.69,7.86,12.69,18.17,18.99,18.81,14.54,9.03,6.98,0.34
Šaľa,48.15127,17.88062,SK,24513,3057769,Šaľa,-3.33,-2.85,1.94,8.55,13.2,18.9,19.86,19.7,15.48,9.87,7.76,0.67
Ružomberok,49.0748,19.30751,SK,30806,3057789,Ružomberok,-5.26,-4.74,-0.32,4.21,10.49,15.6,16.49,16.55,11.09,5.81,3.79,-2.56
Púchov,49.12494,18.32597,SK,18833,3057963,Púchov,-4.12,-3.75,0.7,6.49,11.97,17.11,17.89,17.8,12.59,7.55,5.8,-0.73
Prievidza,48.77446,18.6275,SK,52987,3058000,Prievidza,-3.86,-3.54,0.6,6.54,11.88,16.98,17.95,17.68,12.91,7.59,5.83,-0.65
