name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Kapan,39.20755,46.40576,AM,33160,174875,Kapan,-0.43,3.68,5.67,12.54,15.62,18.21,21.99,21.02,16.42,11.57,9.0,-1.81
Goris,39.51111,46.34168,AM,20379,174895,Goris,-3.78,0.21,2.54,9.63,12.64,15.2,18.63,17.87,13.62,8.77,6.02,-5.14
Hats’avan,39.46405,45.97047,AM,15208,174972,Hats’avan,-4.16,-1.15,1.54,9.29,12.41,14.44,16.93,16.4,13.84,9.2,5.43,-5.77
Artashat,39.96144,44.54447,AM,20562,174979,Artashat,0.5,2.31,5.82,13.57,17.13,21.37,24.85,23.59,19.71,12.19,8.23,-4.38
Ararat,39.83069,44.70569,AM,28832,174991,Ararat,0.75,3.2,7.24,14.66,18.43,22.34,25.91,24.28,20.87,13.47,9.62,-3.33
Yerevan,40.18111,44.51361,AM,1093485,616052,Yerevan,-1.15,0.69,4.02,11.58,15.36,19.53,22.88,22.18,17.86,10.41,6.57,-5.06
Vagharshapat,40.16557,44.29462,AM,46200,616062,Vagharshapat,0.14,1.6,4.93,12.7,16.43,20.48,24.07,23.01,18.63,11.28,7.33,-4.81
Stepanavan,41.00995,44.38531,AM,23782,616194,Stepanavan,-2.47,-2.1,1.37,9.47,11.44,13.85,17.37,16.13,12.58,7.48,4.24,-6.1
Spitak,40.83221,44.26731,AM,15059,616199,Spitak,-3.49,-2.82,0.57,8.74,10.79,13.07,16.28,15.27,12.12,7.15,3.84,-6.31
Sevan,40.5473,44.94171,AM,17083,616250,Sevan,-3.31,-1.96,-0.19,6.9,9.16,11.63,14.63,13.87,11.21,6.68,3.9,-4.13
Masis,40.06572,44.41913,AM,18911,616435,Masis,0.62,2.11,5.28,12.98,16.5,20.78,24.33,23.18,19.06,11.7,7.82,-4.29
Vanadzor,40.80456,44.4939,AM,101098,616530,Vanadzor,-1.91,-1.44,2.05,10.0,11.93,14.04,17.45,16.13,12.75,8.22,5.2,-5.04
Gavar,40.35398,45.12386,AM,21680,616599,Gavar,-4.6,-3.12,-0.67,6.47,9.6,12.14,14.66,14.34,11.84,6.68,3.24,-5.53
Hrazdan,40.49748,44.7662,AM,40795,616629,Hrazdan,-3.51,-1.45,1.21,8.49,11.69,14.9,17.63,17.42,14.18,8.12,4.76,-4.97
Armavir,40.15446,44.03815,AM,25963,616631,Armavir,0.23,1.82,5.23,13.07,16.71,20.64,24.28,22.92,18.47,11.47,7.48,-5.02
Gyumri,40.7942,43.84528,AM,148381,616635,Gyumri,-5.94,-2.85,0.53,7.97,10.74,13.43,16.99,16.19,12.7,7.03,3.85,-7.02
Ch’arents’avan,40.40289,44.64447,AM,18500,616785,Ch’arents’avan,-3.41,-1.03,1.66,9.21,12.44,15.82,18.74,18.39,14.98,8.52,5.02,-5.24
Ashtarak,40.2991,44.36204,AM,18779,616877,Ashtarak,-1.82,-0.05,3.65,11.54,15.35,19.51,22.94,22.25,17.84,10.07,5.96,-6.13
Abovyan,40.27368,44.63348,AM,35673,617026,Abovyan,-3.4,-0.86,2.3,9.95,13.52,17.58,20.68,20.32,16.36,8.91,5.06,-6.1
