name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Valmiera,57.54108,25.42751,LV,26963,453754,Valmiera,-8.97,-8.28,-6.11,5.09,7.46,17.01,16.57,14.86,11.57,6.64,-0.68,-1.8
Ventspils,57.39485,21.56121,LV,42644,454310,Ventspils,-4.02,-5.4,-3.93,4.53,7.05,15.35,16.55,15.84,13.06,8.16,2.17,1.43
Tukums,56.96764,23.15554,LV,18348,454768,Tukums,-6.27,-6.6,-4.71,4.79,7.63,16.06,16.63,15.42,12.67,7.25,0.61,-0.43
Salaspils,56.86014,24.36544,LV,17606,455898,Salaspils,-7.61,-6.96,-4.63,5.62,8.11,17.37,17.21,15.48,12.46,7.19,-0.09,-1.04
Riga,56.946,24.10589,LV,742572,456172,Riga,-7.01,-6.77,-4.58,5.55,8.18,17.26,17.35,15.75,12.79,7.45,0.33,-0.66
Rēzekne,56.51028,27.34,LV,38340,456202,Rēzekne,-9.48,-7.27,-5.68,4.77,7.35,16.94,16.59,14.8,11.34,6.25,-1.62,-2.53
Ogre,56.8162,24.61401,LV,26760,457065,Ogre,-8.02,-7.07,-4.81,5.59,8.0,17.26,17.07,15.33,12.28,7.06,-0.31,-1.18
Liepāja,56.50474,21.01085,LV,85132,457954,Liepāja,-4.57,-5.17,-3.59,4.83,7.83,16.29,16.73,15.95,13.25,8.31,1.69,1.41
Jūrmala,56.968,23.77038,LV,54088,459201,Jūrmala,-6.46,-6.51,-4.42,5.4,8.15,16.93,17.23,15.86,12.98,7.58,0.68,-0.34
Jelgava,56.65,23.71278,LV,61791,459279,Jelgava,-6.98,-6.64,-4.39,5.86,8.34,17.05,17.09,15.6,12.78,7.38,0.21,-0.36
Jēkabpils,56.49903,25.85735,LV,27078,459283,Jēkabpils,-8.82,-7.0,-5.12,5.2,7.73,17.08,16.74,14.95,11.65,6.59,-1.03,-1.9
Daugavpils,55.88333,26.53333,LV,111564,460413,Daugavpils,-8.52,-6.6,-5.33,5.21,7.98,17.06,16.88,15.22,11.81,6.81,-1.08,-1.94
Dārzciems,57.48253,26.44238,LV,18956,460433,Dārzciems,-9.59,-8.14,-5.69,4.91,7.33,17.19,16.62,14.75,11.3,6.24,-1.24,-2.06
Cēsis,57.31188,25.27456,LV,18198,460570,Cēsis,-8.97,-7.99,-5.34,5.01,7.3,16.9,16.42,14.59,11.41,6.37,-1.0,-2.06
