name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Dvůr Králové nad Labem,50.43172,15.81402,CZ,16150,3061284,Dvůr Králové nad Labem,-4.96,-3.55,-0.21,4.88,10.77,16.55,16.77,16.99,12.38,7.74,4.61,-0.87
Znojmo,48.8555,16.0488,CZ,35280,3061344,Znojmo,-4.0,-2.56,1.2,7.5,11.7,17.59,18.41,18.13,13.89,8.46,6.06,-0.15
Zlín,49.22645,17.67065,CZ,72973,3061370,Zlín,-3.55,-3.54,0.76,7.03,11.99,17.2,18.01,17.85,13.17,8.26,6.38,-0.1
Žďár nad Sázavou,49.56263,15.93924,CZ,20847,3061695,Žďár nad Sázavou,-5.13,-4.03,-0.74,4.57,9.63,15.31,15.85,15.88,11.68,6.97,4.17,-1.62
Žatec,50.32717,13.54577,CZ,19607,3061822,Žatec,-5.22,-2.22,-0.04,5.74,10.94,16.76,17.13,17.07,13.31,8.27,5.2,-0.38
Vyškov,49.27747,16.99897,CZ,22265,3062283,Vyškov,-3.67,-3.34,0.97,7.22,11.88,17.18,17.94,17.9,13.46,8.61,6.29,0.19
Vsetín,49.33871,17.99619,CZ,28575,3062339,Vsetín,-4.1,-4.02,0.25,6.38,11.37,16.6,17.33,17.22,12.47,7.73,5.87,-0.6
Varnsdorf,50.91154,14.61824,CZ,15895,3063375,Varnsdorf,-5.13,-3.25,-0.47,4.49,10.36,16.26,16.41,16.61,12.56,8.06,5.08,-0.7
Valašské Meziříčí,49.47181,17.97113,CZ,27481,3063447,Valašské Meziříčí,-4.31,-4.01,0.27,6.61,11.58,16.76,17.46,17.35,12.55,7.76,5.91,-0.62
Ústí nad Orlicí,49.97387,16.39361,CZ,15151,3063546,Ústí nad Orlicí,-4.88,-3.85,-0.36,5.21,10.67,16.15,16.73,16.72,12.21,7.74,4.82,-1.1
Ústí nad Labem,50.6607,14.03227,CZ,90378,3063548,Ústí nad Labem,-4.63,-2.19,0.51,5.99,11.73,17.56,17.81,17.92,13.85,9.02,5.76,0.42
