name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Yambol,42.48333,26.5,BG,63656,725578,Yambol,3.58,4.07,6.67,13.27,14.94,20.03,23.18,22.78,18.12,11.01,8.31,3.9
Vratsa,43.21,23.5625,BG,64941,725712,Vratsa,-2.13,-0.07,4.68,11.16,13.26,18.57,20.27,20.4,16.34,9.5,6.64,1.72
Vidin,43.99159,22.88236,BG,40422,725905,Vidin,-2.92,-0.08,6.32,12.71,15.26,20.73,22.14,22.49,18.52,11.14,7.89,2.23
Velingrad,42.02754,23.99155,BG,24036,725988,Velingrad,0.27,0.66,2.7,9.45,10.98,16.21,18.65,18.6,14.97,8.35,5.31,0.91
Veliko Tŭrnovo,43.08124,25.62904,BG,66217,725993,Veliko Tŭrnovo,1.13,1.11,5.41,12.3,13.98,19.27,21.04,21.01,17.12,10.21,7.49,2.62
Varna,43.21667,27.91667,BG,312770,726050,Varna,3.98,4.78,7.41,12.56,15.11,19.89,23.45,22.51,18.54,12.32,9.96,5.37
Targovishte,43.2512,26.57215,BG,34793,726174,Targovishte,1.89,1.43,5.94,12.81,14.26,19.36,21.94,21.05,16.99,10.27,7.8,3.18
Troyan,42.89427,24.71589,BG,21162,726320,Troyan,0.27,1.08,4.34,11.61,13.39,18.47,20.17,20.28,16.63,9.66,7.15,2.0
Dobrich,43.56667,27.83333,BG,79269,726418,Dobrich,2.14,2.51,6.47,12.73,14.2,19.0,22.32,20.81,16.63,10.52,8.4,3.43
Svishtov,43.61875,25.35033,BG,30157,726534,Svishtov,-0.23,0.56,6.4,13.32,15.28,20.43,22.38,22.17,18.13,10.97,7.99,2.69
Svilengrad,41.76667,26.2,BG,19279,726546,Svilengrad,4.96,6.02,7.52,14.22,16.09,21.56,25.03,24.77,19.76,12.61,9.4,4.9
Stara Zagora,42.43278,25.64194,BG,143431,726848,Stara Zagora,3.11,3.71,6.49,13.13,14.9,20.02,22.89,22.61,18.43,11.13,7.95,3.48
Dupnitsa,42.26667,23.11667,BG,34764,726872,Dupnitsa,2.26,1.46,4.6,10.48,12.32,18.09,20.26,20.58,16.65,9.6,6.42,2.08
Sofia,42.69751,23.32415,BG,1152556,727011,Sofia,0.26,-0.13,4.01,10.61,12.36,17.85,19.67,19.95,16.12,8.52,5.48,1.27
Smolyan,41.57439,24.71204,BG,26167,727030,Smolyan,1.92,1.34,3.16,10.12,11.42,16.58,19.41,18.95,15.03,8.78,5.87,1.77
Sliven,42.68583,26.32917,BG,83740,727079,Sliven,2.66,2.98,6.07,12.58,14.32,19.45,22.33,21.81,17.52,10.34,7.49,3.07
Silistra,44.1171,27.26056,BG,29498,727221,Silistra,1.56,1.42,7.07,13.89,15.26,20.13,23.36,21.69,17.43,11.02,8.61,3.45
Shumen,43.27064,26.92286,BG,72342,727233,Shumen,1.78,1.23,5.71,12.42,13.89,18.79,21.61,20.53,16.6,9.94,7.49,2.91
Sevlievo,43.02583,25.11361,BG,24582,727337,Sevlievo,1.36,2.05,5.61,12.82,14.67,19.84,21.55,21.7,17.94,10.73,7.97,3.11
Sandanski,41.56667,23.28333,BG,28510,727447,Sandanski,4.85,4.94,8.13,14.16,16.04,22.27,24.76,25.12,21.47,13.15,8.85,4.51
Samokov,42.337,23.5528,BG,26765,727462,Samokov,-0.76,-0.17,2.91,9.7,11.26,16.97,18.92,19.05,15.36,8.32,5.48,0.73
Ruse,43.84872,25.9534,BG,143417,727523,Ruse,0.38,1.05,6.86,13.83,15.52,20.56,22.91,22.37,18.19,11.24,8.62,3.08
Razgrad,43.53333,26.51667,BG,38285,727696,Razgrad,1.72,1.51,6.09,12.95,14.46,19.46,21.98,21.1,16.93,10.3,7.93,3.17
Rakovski,42.27408,24.94083,BG,15782,727791,Rakovski,2.58,3.82,6.59,13.02,15.13,20.76,23.42,23.25,18.95,11.29,7.62,3.04
Parvomay,42.1,25.21667,BG,17000,727886,Parvomay,3.48,4.23,6.63,13.58,15.3,20.58,23.33,23.17,19.14,11.64,8.1,3.68
Popovo,43.35,26.23333,BG,16571,728075,Popovo,1.58,1.54,6.11,13.03,14.58,19.66,21.99,21.33,17.11,10.46,7.97,3.15
Plovdiv,42.15,24.75,BG,346893,728193,Plovdiv,3.09,3.88,6.23,13.21,14.76,20.13,22.79,22.63,18.48,11.3,7.69,3.27
Pleven,43.41667,24.61667,BG,100952,728203,Pleven,-2.0,0.96,6.5,13.28,15.34,20.61,22.04,22.25,18.5,11.32,8.32,2.46
Petrich,41.39846,23.20702,BG,30722,728288,Petrich,4.86,5.15,8.36,14.42,16.34,22.48,25.03,25.39,21.78,13.27,8.68,4.57
Peshtera,42.03372,24.29995,BG,18676,728317,Peshtera,1.81,2.32,4.43,11.38,12.89,18.17,20.69,20.67,16.87,9.95,6.56,2.13
Pernik,42.6,23.03333,BG,82467,728330,Pernik,0.46,-0.27,3.21,9.51,11.22,16.94,18.72,19.06,15.2,8.15,5.02,1.18
Pazardzhik,42.2,24.33333,BG,65671,728378,Pazardzhik,2.38,3.45,5.96,12.62,14.1,19.3,21.95,21.87,17.88,10.83,7.28,3.04
