name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Sarandë,39.87534,20.00477,AL,15147,363243,Sarandë,12.09,11.18,12.79,15.19,17.63,22.85,25.51,26.19,24.1,18.39,15.1,12.11
Pogradec,40.9025,20.6525,AL,61530,781988,Pogradec,2.19,1.75,4.22,10.13,12.16,18.71,20.8,21.47,18.64,11.29,8.02,3.35
Kukës,42.07694,20.42194,AL,17832,782661,Kukës,2.46,2.06,5.22,10.44,13.12,19.63,21.14,22.13,18.19,11.32,8.48,3.68
Korçë,40.61861,20.78083,AL,58259,782756,Korçë,1.49,0.7,3.24,9.58,11.35,18.0,20.14,21.03,17.78,10.31,6.98,2.17
Gjirokastër,40.07583,20.13889,AL,23437,783148,Gjirokastër,8.86,7.35,9.53,12.88,14.92,20.71,23.1,23.89,20.99,15.1,12.0,8.66
Elbasan,41.1125,20.08222,AL,100903,783263,Elbasan,6.59,5.51,8.04,12.27,14.35,20.77,22.9,23.02,20.14,13.55,9.84,5.8
Burrel,41.61028,20.00889,AL,15405,783493,Burrel,4.85,4.36,6.73,11.25,13.72,19.77,21.92,21.97,18.98,12.72,9.28,4.82
Vlorë,40.4686,19.48318,AL,89546,3183719,Vlorë,10.1,9.31,11.0,14.45,16.85,23.43,25.2,25.49,22.74,16.31,12.83,9.52
Tirana,41.3275,19.81889,AL,418495,3183875,Tirana,8.3,7.63,9.42,13.02,15.17,20.91,22.96,23.24,20.7,14.94,11.75,7.95
Shkodër,42.06828,19.51258,AL,88245,3184081,Shkodër,6.43,5.9,8.77,12.9,15.87,21.91,23.99,24.22,21.25,14.38,10.99,6.54
Patos Fshat,40.64278,19.65083,AL,22679,3184517,Patos Fshat,8.37,7.52,9.47,13.24,15.34,21.91,23.81,23.99,21.03,14.68,11.28,7.5
Patos,40.68333,19.61944,AL,16000,3184518,Patos,8.62,7.98,9.78,13.39,15.57,22.03,24.01,24.17,21.22,15.04,11.72,7.96
Lushnjë,40.94194,19.705,AL,41469,3184862,Lushnjë,8.33,7.79,9.69,13.41,15.59,22.15,24.27,24.31,21.27,14.93,11.43,7.43
Lezhë,41.78361,19.64361,AL,18695,3184935,Lezhë,9.0,8.72,11.15,14.72,17.45,22.96,24.94,25.11,22.44,16.04,12.97,8.47
Laç,41.63556,19.71306,AL,24825,3185012,Laç,8.85,8.57,11.0,14.57,17.3,22.82,24.79,24.96,22.29,15.89,12.83,8.32
Krujë,41.50917,19.79278,AL,21286,3185082,Krujë,4.72,3.96,5.91,10.02,12.28,18.07,20.19,20.28,17.5,11.84,8.73,4.5
Kavajë,41.18556,19.55694,AL,29354,3185211,Kavajë,9.26,8.61,10.26,13.49,15.67,21.39,23.38,23.81,21.29,15.73,12.77,9.07
Fier-Çifçi,40.71667,19.56667,AL,60995,3185670,Fier-Çifçi,8.97,8.33,10.13,13.75,15.92,22.38,24.36,24.52,21.57,15.39,12.06,8.31
Fier,40.72389,19.55611,AL,56297,3185672,Fier,8.92,8.28,10.08,13.69,15.87,22.33,24.31,24.47,21.52,15.34,12.02,8.26
Durrës,41.32355,19.45469,AL,122034,3185728,Durrës,10.28,9.45,10.94,13.93,16.15,21.33,23.32,23.92,21.69,16.64,13.99,10.4
Berat,40.70583,19.95222,AL,46866,3186084,Berat,7.51,6.64,8.88,12.91,14.97,21.63,23.67,23.73,20.71,14.18,10.55,6.54
