name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Wexford,52.33417,-6.4575,IE,19913,2960964,Wexford,7.1,5.97,4.88,7.82,10.49,13.65,17.05,16.13,14.33,13.31,8.3,8.55
Waterford,52.25833,-7.11194,IE,53504,2960992,Waterford,6.53,5.63,4.57,7.72,10.51,14.04,17.82,16.23,14.12,12.84,7.38,7.78
Tralee,52.27042,-9.70264,IE,22941,2961123,Tralee,6.91,6.17,4.9,7.72,10.26,13.78,18.1,15.74,14.42,12.74,7.47,7.55
Tallaght,53.2859,-6.37344,IE,80339,2961284,Tallaght,4.98,4.17,3.18,6.88,10.15,13.61,17.73,15.8,13.19,11.84,6.11,6.47
Swords,53.45972,-6.21806,IE,42738,2961297,Swords,5.85,4.94,3.78,7.39,10.54,13.8,17.65,16.1,13.55,12.44,7.09,7.31
Sligo,54.26969,-8.46943,IE,19199,2961423,Sligo,5.19,5.02,3.72,6.86,9.74,13.71,17.55,14.98,13.49,11.62,6.9,6.9
Rathfarnham,53.30056,-6.28278,IE,17333,2961911,Rathfarnham,5.25,4.43,3.39,7.08,10.37,13.81,17.89,16.03,13.43,12.09,6.41,6.73
Droichead Nua,53.18194,-6.79667,IE,22742,2962290,Droichead Nua,4.75,4.09,3.1,6.83,9.99,13.69,18.07,15.62,13.15,11.59,5.76,6.2
Navan,53.65278,-6.68139,IE,24545,2962308,Navan,4.9,4.37,3.27,6.98,10.25,13.86,18.14,15.79,13.3,11.8,6.24,6.57
Naas,53.21583,-6.66694,IE,20713,2962334,Naas,4.86,4.15,3.19,6.92,10.09,13.75,18.08,15.75,13.24,11.73,5.86,6.31
An Muileann gCearr,53.52466,-7.3385,IE,17262,2962361,An Muileann gCearr,4.98,4.46,3.32,6.8,9.95,13.68,17.95,15.42,13.31,11.62,6.26,6.41
Malahide,53.45083,-6.15444,IE,16550,2962725,Malahide,5.89,4.99,3.83,7.44,10.59,13.85,17.7,16.15,13.59,12.49,7.14,7.36
Lucan,53.35736,-6.44859,IE,15269,2962785,Lucan,5.32,4.48,3.51,7.24,10.51,13.93,18.03,16.13,13.44,12.16,6.46,6.83
Limerick,52.66472,-8.62306,IE,94192,2962943,Limerick,5.98,5.37,4.28,7.56,10.33,13.94,18.4,15.75,13.99,12.34,6.6,6.92
Letterkenny,54.95,-7.73333,IE,19274,2962961,Letterkenny,4.99,4.69,3.35,6.62,9.47,13.28,16.85,14.66,13.05,11.49,6.99,6.75
Leixlip,53.36583,-6.49556,IE,15504,2962974,Leixlip,5.16,4.37,3.38,7.12,10.36,13.86,18.03,15.97,13.35,11.99,6.29,6.67
Kilkenny,52.65417,-7.25222,IE,21589,2963398,Kilkenny,5.37,4.74,3.6,7.19,10.25,14.0,18.43,15.97,13.76,12.07,6.22,6.61
Greystones,53.14083,-6.06306,IE,18140,2963848,Greystones,5.97,5.02,3.99,7.46,10.39,13.66,17.17,16.04,13.62,12.68,7.48,7.51
Galway,53.27245,-9.05095,IE,83456,2964180,Galway,5.99,5.41,4.18,7.37,10.16,13.86,17.96,15.41,13.95,12.14,7.21,7.37
Finglas,53.38917,-6.29694,IE,19768,2964303,Finglas,5.2,4.32,3.34,7.03,10.28,13.61,17.61,15.89,13.2,12.0,6.39,6.73
Ennis,52.84361,-8.98639,IE,25276,2964405,Ennis,6.36,5.73,4.51,7.64,10.31,13.88,18.2,15.71,14.13,12.47,7.22,7.35
Dún Laoghaire,53.29395,-6.13586,IE,26525,2964506,Dún Laoghaire,5.68,4.78,3.73,7.38,10.51,13.77,17.61,16.09,13.46,12.4,6.99,7.21
Dundalk,54.0,-6.41667,IE,39004,2964540,Dundalk,5.09,4.37,3.24,7.06,10.25,13.7,17.75,15.71,13.1,11.82,6.41,6.62
Dublin,53.33306,-6.24889,IE,1024027,2964574,Dublin,5.73,4.83,3.78,7.42,10.56,13.82,17.65,16.14,13.52,12.44,7.04,7.26
Drogheda,53.71889,-6.34778,IE,40956,2964661,Drogheda,5.24,4.45,3.26,6.93,10.23,13.68,17.85,15.8,13.24,11.85,6.36,6.6
Douglas,51.87444,-8.435,IE,26883,2964690,Douglas,6.99,6.09,5.09,8.02,10.6,14.11,18.09,16.31,14.42,13.03,7.44,7.76
Cork,51.89797,-8.47061,IE,190384,2965140,Cork,6.89,6.02,5.0,7.98,10.55,14.09,18.1,16.23,14.36,12.94,7.28,7.62
Cluain Meala,52.355,-7.70389,IE,17140,2965353,Cluain Meala,5.76,5.14,4.01,7.52,10.44,14.16,18.54,16.04,13.96,12.29,6.21,6.77
Celbridge,53.34165,-6.54419,IE,20288,2965529,Celbridge,5.27,4.47,3.49,7.22,10.45,13.98,18.17,16.09,13.5,12.11,6.36,6.74
Carrigaline,51.81167,-8.39861,IE,15770,2965715,Carrigaline,7.33,6.38,5.35,8.13,10.63,14.06,17.88,16.4,14.49,13.26,7.92,8.15
Carlow,52.84083,-6.92611,IE,24272,2965768,Carlow,5.04,4.35,3.38,7.05,10.17,13.93,18.32,15.9,13.49,11.87,5.91,6.33
Bray,53.20278,-6.09833,IE,32600,2966022,Bray,6.09,5.12,3.92,7.41,10.45,13.69,17.41,16.08,13.73,12.65,7.44,7.53
Blanchardstown,53.38806,-6.37556,IE,16511,2966110,Blanchardstown,5.22,4.38,3.41,7.14,10.41,13.83,17.93,16.03,13.34,12.06,6.36,6.73
Ballincollig,51.88333,-8.58333,IE,18621,2966749,Ballincollig,6.68,5.85,4.81,7.85,10.41,13.97,18.03,16.06,14.21,12.75,7.01,7.37
Balbriggan,53.60846,-6.1831,IE,21722,2966794,Balbriggan,5.78,4.91,3.72,7.32,10.52,13.82,17.78,16.08,13.54,12.35,7.01,7.21
Athlone,53.42278,-7.93722,IE,21351,3313472,Athlone,5.19,4.8,3.67,7.04,10.1,13.93,18.21,15.54,13.61,11.82,6.41,6.59
Sandyford,53.2747,-6.2253,IE,22288,3315278,Sandyford,5.49,4.52,3.32,6.81,9.85,13.09,16.81,15.48,13.13,12.05,6.84,6.93
Donaghmede,53.39845,-6.16179,IE,15299,6691033,Donaghmede,5.68,4.78,3.73,7.38,10.51,13.77,17.61,16.09,13.46,12.4,6.99,7.21
South Dublin,53.29026,-6.34151,IE,278749,6697759,South Dublin,5.05,4.23,3.19,6.88,10.17,13.61,17.69,15.83,13.23,11.89,6.21,6.53
