name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Douglas,54.15,-4.48333,IM,26218,3042237,Douglas,6.32,4.66,5.28,6.56,10.49,13.76,13.29,14.76,13.84,12.06,9.28,7.36
