name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Trbovlje,46.155,15.05333,SI,15163,3188915,Trbovlje,-2.24,-3.1,6.57,9.52,17.94,22.76,22.04,24.1,16.0,8.78,7.18,1.56
Velenje,46.35917,15.11028,SI,24327,3189075,Velenje,-2.84,-3.81,5.8,8.78,17.27,22.03,21.25,23.31,15.23,8.16,6.53,0.84
Ptuj,46.42005,15.87018,SI,18164,3192241,Ptuj,-2.36,-3.24,6.05,9.5,18.4,22.87,21.78,23.85,15.77,9.1,7.42,1.31
Novo Mesto,45.80397,15.16886,SI,24183,3194351,Novo Mesto,-1.6,-2.49,6.34,10.06,18.48,23.27,22.86,24.79,16.04,9.7,8.2,2.05
Maribor,46.55472,15.64667,SI,97019,3195506,Maribor,-3.03,-3.32,6.1,9.48,18.0,22.56,21.81,23.7,15.62,8.67,6.73,1.12
Ljubljana,46.05108,14.50513,SI,272220,3196359,Ljubljana,-2.35,-3.72,5.83,8.79,17.1,22.34,21.74,23.63,15.24,8.22,7.03,1.55
Kranj,46.23887,14.35561,SI,37941,3197378,Kranj,-2.99,-4.33,5.61,8.41,16.73,22.02,21.22,23.11,14.95,7.61,6.55,1.31
Koper,45.54694,13.72944,SI,25753,3197753,Koper,4.05,2.79,8.41,11.35,19.2,25.34,25.16,26.89,18.69,12.78,10.89,6.72
Celje,46.23092,15.26044,SI,37872,3202781,Celje,-1.84,-2.81,6.8,9.78,18.27,23.03,22.25,24.31,16.23,9.16,7.53,1.84
