name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Zugdidi,42.5088,41.87088,GE,41494,610824,Zugdidi,1.3,3.67,7.52,11.01,16.5,20.09,23.23,21.14,16.95,13.39,10.43,6.99
Zest’aponi,42.10916,43.03602,GE,25891,610864,Zest’aponi,-2.52,0.71,4.65,10.56,16.41,19.85,23.67,21.27,16.97,12.28,8.61,4.65
Ts’khinvali,42.22764,43.96861,GE,32180,611403,Ts’khinvali,-7.06,-4.27,-0.07,6.13,12.18,15.66,20.02,17.12,12.76,7.48,4.03,0.28
Tqvarch'eli,42.84035,41.68007,GE,17847,611583,Tqvarch'eli,0.14,2.43,6.19,9.82,15.39,19.1,22.25,20.33,16.14,12.38,9.4,6.0
Telavi,41.91978,45.47315,GE,19599,611694,Telavi,-5.47,-2.56,2.21,9.14,14.49,18.34,23.04,19.49,15.4,8.65,5.75,1.91
Tbilisi,41.69411,44.83368,GE,1049498,611717,Tbilisi,-2.7,0.75,4.34,10.9,16.36,20.79,25.86,22.29,17.72,10.63,7.53,3.28
Sokhumi,43.00697,40.9893,GE,65439,611847,Sokhumi,2.14,4.49,7.02,10.55,15.99,20.12,23.45,21.84,17.8,13.99,10.81,7.37
Senak’i,42.27042,42.0675,GE,27752,612053,Senak’i,2.29,4.42,8.43,11.93,17.22,20.88,24.33,21.8,17.56,13.85,11.0,7.45
Samtredia,42.1537,42.33517,GE,28748,612126,Samtredia,0.67,3.5,7.78,11.68,17.1,20.75,24.23,21.67,17.48,13.43,10.53,6.62
Rustavi,41.56271,44.9787,GE,130100,612287,Rustavi,-0.07,2.63,5.92,12.7,18.39,23.29,28.41,24.38,19.67,12.24,8.95,4.66
P’ot’i,42.14272,41.67384,GE,41498,612366,P’ot’i,2.8,4.55,8.63,11.84,16.78,20.97,24.19,22.16,18.22,14.7,11.85,7.9
Och’amch’ire,42.71232,41.46863,GE,15517,612652,Och’amch’ire,2.98,4.73,7.77,10.86,16.05,20.08,23.22,21.84,17.82,14.23,11.3,7.78
Marneuli,41.48713,44.80195,GE,18755,613074,Marneuli,-2.22,1.32,4.7,11.39,16.97,21.63,26.75,23.09,18.46,11.36,7.93,3.72
Kutaisi,42.26791,42.69459,GE,135201,613607,Kutaisi,-0.55,2.62,6.9,11.27,17.31,20.69,24.53,22.06,17.64,13.41,10.21,6.39
Kobuleti,41.82143,41.77921,GE,18600,613762,Kobuleti,2.31,4.09,7.83,11.17,16.27,20.39,23.28,21.57,17.7,14.51,11.52,7.41
Khashuri,41.99414,43.59994,GE,27811,613988,Khashuri,-5.34,-2.58,1.47,7.72,13.68,17.02,21.2,18.5,14.25,9.25,5.73,1.49
Gori,41.98422,44.11578,GE,45557,614455,Gori,-6.01,-3.03,2.58,9.09,14.44,17.79,21.83,19.37,14.85,9.43,6.6,2.41
Batumi,41.64228,41.63392,GE,172100,615532,Batumi,4.85,5.92,10.03,12.85,17.71,22.16,25.26,23.08,19.14,15.52,13.03,9.56
Akhaltsikhe,41.63901,42.98262,GE,16943,615860,Akhaltsikhe,-5.66,-2.15,1.82,6.27,13.58,16.98,20.43,17.87,14.12,9.65,5.11,-0.41
Stantsiya Novyy Afon,43.08056,40.83833,GE,26636,615912,Stantsiya Novyy Afon,5.31,7.24,9.47,12.4,17.88,22.19,25.44,23.84,19.83,16.51,13.39,10.47
Ts’q’alt’ubo,42.32858,42.59808,GE,16736,824288,Ts’q’alt’ubo,0.13,3.48,7.41,11.48,17.48,20.84,24.56,22.08,17.7,13.74,10.6,6.93
