name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Vila Franca de Xira,38.95525,-8.98966,PT,18355,2261639,Vila Franca de Xira,10.99,11.61,12.73,15.58,16.1,19.19,21.27,22.35,21.52,17.47,13.12,9.77
Vialonga,38.87206,-9.07805,PT,16088,2261697,Vialonga,11.12,11.67,12.68,15.41,15.97,18.93,21.0,22.12,21.27,17.43,13.3,9.99
Torres Vedras,39.09109,-9.2586,PT,24443,2262581,Torres Vedras,11.83,12.19,12.89,15.22,15.58,17.88,19.32,20.62,19.85,17.38,13.9,10.93
Torres Novas,39.47581,-8.54348,PT,15002,2262582,Torres Novas,9.56,10.59,11.91,14.98,15.43,18.94,21.14,22.23,21.46,16.79,11.77,8.3
Tomar,39.60199,-8.40924,PT,19168,2262644,Tomar,9.55,10.66,11.92,14.97,15.53,19.22,21.56,22.71,21.9,16.95,11.86,8.26
Tavira,37.12734,-7.64861,PT,15133,2262744,Tavira,11.09,12.47,13.74,16.93,18.38,22.93,25.67,27.11,25.22,18.85,14.46,10.61
Sintra,38.80097,-9.37826,PT,26193,2262912,Sintra,11.42,11.75,12.23,14.34,14.77,16.96,18.18,19.53,18.75,16.64,13.66,10.76
Sesimbra,38.44451,-9.10149,PT,41134,2262957,Sesimbra,12.09,12.52,13.27,15.62,16.12,18.67,20.42,21.42,20.72,17.75,14.37,11.31
Setúbal,38.5244,-8.8882,PT,117110,2262963,Setúbal,11.09,11.58,12.9,15.79,16.43,19.66,22.04,22.87,22.13,17.64,13.38,9.86
São Martinho,32.6448,-16.93843,PT,26482,2263284,São Martinho,14.91,14.73,14.79,15.63,17.38,18.83,20.23,22.17,20.79,19.72,17.53,15.58
São João da Talha,38.82378,-9.09719,PT,18925,2263326,São João da Talha,11.2,11.75,12.72,15.49,15.91,18.53,20.61,21.64,21.08,17.48,13.5,10.12
São Domingos de Rana,38.70194,-9.34083,PT,46718,2263352,São Domingos de Rana,12.0,12.35,13.0,15.3,15.68,17.9,19.5,20.71,20.15,17.5,14.2,11.14
Santarém,39.23333,-8.68333,PT,29385,2263480,Santarém,9.67,10.47,11.83,14.83,15.34,18.76,20.94,22.04,21.23,16.69,11.79,8.4
Santa Iria da Azóia,38.8411,-9.09908,PT,18573,2263523,Santa Iria da Azóia,10.9,11.45,12.42,15.19,15.61,18.23,20.31,21.34,20.78,17.18,13.2,9.82
Sacavém,38.79202,-9.10801,PT,17718,2263667,Sacavém,11.35,11.9,12.88,15.64,16.05,18.68,20.75,21.79,21.23,17.63,13.65,10.27
Rio de Mouro,38.76613,-9.32804,PT,54695,2263827,Rio de Mouro,11.72,12.11,12.71,15.0,15.46,17.9,19.46,20.74,19.95,17.27,13.96,10.91
