name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Zimnicea,43.65638,25.36454,RO,15228,662187,Zimnicea,-5.29,0.52,4.78,10.59,15.43,20.63,23.09,21.44,17.33,14.11,6.44,1.66
Zărnești,45.56093,25.31787,RO,24926,662284,Zărnești,-7.58,-3.53,0.09,4.64,9.85,14.28,15.94,15.2,11.26,8.73,2.11,-3.41
Zalău,47.2,23.05,RO,63232,662334,Zalău,-6.76,0.43,3.73,7.61,12.05,16.27,17.71,17.41,13.61,10.39,3.72,-1.28
Vulcan,45.38333,23.26667,RO,28869,662432,Vulcan,-6.21,-1.55,0.57,5.41,10.04,14.32,15.96,15.7,12.16,9.12,2.94,-2.34
Voluntari,44.49002,26.17338,RO,30323,662476,Voluntari,-5.65,-0.91,2.99,9.67,14.42,19.46,21.59,20.31,16.22,12.66,4.7,0.15
Vişeu de Sus,47.71667,24.43333,RO,16938,662699,Vişeu de Sus,-8.9,-3.0,0.26,5.25,10.17,14.13,15.86,15.3,11.42,8.33,1.25,-3.7
Vatra Dornei,47.35,25.36667,RO,16054,663100,Vatra Dornei,-9.63,-4.04,-2.67,3.23,8.16,13.29,14.97,14.19,10.39,7.44,-0.31,-4.1
Vaslui,46.63333,27.73333,RO,69225,663118,Vaslui,-6.03,-1.63,0.44,8.85,13.6,18.44,20.46,19.37,15.34,11.63,3.07,0.27
Urziceni,44.71667,26.63333,RO,16770,664074,Urziceni,-5.5,-0.25,3.05,9.73,14.56,19.56,21.72,20.44,16.27,12.81,4.64,0.57
Turnu Măgurele,43.7469,24.86846,RO,28783,664437,Turnu Măgurele,-5.61,0.61,4.97,10.63,15.35,20.66,23.01,21.49,17.42,14.14,6.2,1.6
Turda,46.56667,23.78333,RO,54586,664460,Turda,-7.02,-0.21,3.55,7.5,12.21,16.43,17.83,17.46,13.79,10.35,3.58,-1.54
Tulcea,45.1787,28.80501,RO,92475,664518,Tulcea,-2.3,0.17,2.75,9.71,14.51,19.12,21.53,20.35,16.37,13.27,5.95,2.19
Târnăveni,46.33191,24.29662,RO,28634,664963,Târnăveni,-6.71,0.36,4.38,8.48,13.3,17.48,18.7,18.29,14.57,11.31,4.59,-0.84
Târgu Secuiesc,46.0,26.13333,RO,20067,665000,Târgu Secuiesc,-7.74,-2.61,-0.14,6.07,10.73,15.43,16.95,16.16,12.11,9.18,1.51,-2.91
Târgu Neamţ,47.2,26.36667,RO,20473,665003,Târgu Neamţ,-8.8,-2.51,-1.97,6.29,10.87,16.14,17.86,17.04,13.03,9.41,1.04,-2.69
Târgu-Mureş,46.54245,24.55747,RO,146863,665004,Târgu-Mureş,-7.33,-0.66,3.62,7.72,12.72,16.67,17.97,17.46,13.59,10.76,3.94,-1.29
