name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Zvečan,42.9075,20.84028,XK,17000,783770,Zvečan,1.66,3.56,5.6,12.44,16.81,19.12,21.61,23.62,16.97,13.45,8.16,1.69
Vushtrri,42.82306,20.9675,XK,30651,784097,Vushtrri,1.9,3.57,5.66,12.57,17.19,19.63,22.24,24.3,17.41,13.6,8.24,1.46
Vitina,42.32139,21.35833,XK,46959,784372,Vitina,2.04,3.7,6.12,13.2,17.66,19.87,22.5,24.74,18.08,13.7,8.48,1.58
Ferizaj,42.37056,21.15528,XK,59504,784759,Ferizaj,1.54,3.11,5.63,12.7,16.99,19.38,21.89,24.05,17.47,13.18,7.91,1.09
Suva Reka,42.35861,20.825,XK,72229,785238,Suva Reka,2.52,3.87,6.43,12.72,16.8,19.92,22.84,24.76,17.88,13.86,8.75,2.1
Shtime,42.43306,21.03972,XK,35000,785485,Shtime,1.7,3.26,5.66,12.54,17.0,19.6,22.04,24.25,17.48,13.28,8.04,1.27
Prizren,42.21389,20.73972,XK,171464,786712,Prizren,2.78,3.96,6.89,12.86,16.71,19.94,23.08,24.91,18.01,14.01,8.96,2.58
Pristina,42.67272,21.16688,XK,550000,786714,Pristina,1.34,3.04,5.19,12.14,16.79,19.14,21.79,23.89,16.97,13.12,7.74,0.99
Podujeva,42.91056,21.19306,XK,35000,786950,Podujeva,1.49,3.26,5.25,12.05,16.71,18.47,21.27,23.36,16.49,12.83,7.83,1.17
Peć,42.65913,20.28828,XK,48962,787157,Peć,1.77,3.56,6.0,11.93,16.19,19.1,21.8,23.32,16.91,12.53,7.98,0.6
Orahovac,42.39944,20.65472,XK,22049,787456,Orahovac,2.52,3.87,6.43,12.72,16.8,19.92,22.84,24.76,17.88,13.86,8.75,2.1
Llazicë,42.55528,20.76333,XK,19863,788470,Llazicë,1.75,3.34,5.44,11.76,16.4,19.17,21.71,23.7,16.9,12.96,8.16,1.49
Leposaviq,43.10389,20.80278,XK,19000,788731,Leposaviq,1.61,3.79,6.0,12.66,16.86,18.9,21.56,23.7,16.92,13.6,8.15,1.95
Mitrovicë,42.88333,20.86667,XK,107045,789225,Mitrovicë,1.81,3.71,5.75,12.59,16.96,19.26,21.76,23.77,17.12,13.6,8.31,1.84
Kosovo Polje,42.66394,21.09611,XK,16154,789228,Kosovo Polje,1.64,3.34,5.49,12.44,17.09,19.44,22.09,24.19,17.27,13.42,8.04,1.29
Istok,42.78083,20.4875,XK,40000,789996,Istok,2.25,4.11,6.29,12.8,17.06,19.74,22.34,24.11,17.54,13.58,8.61,1.79
Gjilan,42.46045,21.46986,XK,51912,790674,Gjilan,1.7,3.36,5.59,12.47,17.45,19.14,21.78,23.9,17.34,12.92,8.1,1.38
Glogovac,42.62833,20.89389,XK,58579,790701,Glogovac,1.94,3.5,5.65,12.22,16.86,19.58,22.07,24.11,17.29,13.34,8.32,1.58
Dragash,42.0265,20.65333,XK,35000,791122,Dragash,-0.61,0.21,3.32,9.53,13.4,16.32,19.16,20.99,14.78,11.54,6.1,0.8
Deçan,42.54018,20.28793,XK,50500,791580,Deçan,1.54,2.53,5.45,11.2,15.11,18.26,21.29,22.81,16.22,12.73,7.63,1.71
Gjakovë,42.38028,20.43083,XK,94158,791646,Gjakovë,2.86,4.23,6.97,12.52,16.67,19.68,22.53,24.07,17.65,13.58,8.9,2.14
