name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Zwijndrecht,51.21979,4.32664,BE,18249,2783081,Zwijndrecht,2.64,2.39,7.85,10.26,13.84,18.97,19.28,20.27,15.6,8.46,8.48,4.27
Zwevegem,50.81268,3.33848,BE,23358,2783089,Zwevegem,2.84,2.83,7.88,10.22,13.56,18.61,18.95,20.28,15.47,8.57,8.41,4.38
Zottegem,50.86955,3.81052,BE,24434,2783175,Zottegem,2.44,2.37,7.62,9.95,13.47,18.63,18.9,20.17,15.25,8.28,8.24,4.11
Zonhoven,50.99064,5.36819,BE,19922,2783188,Zonhoven,2.15,1.65,7.65,9.88,14.0,19.54,19.58,20.85,15.5,8.14,8.32,3.94
Zolder,51.02455,5.30983,BE,17289,2783197,Zolder,2.23,1.7,7.68,9.97,14.05,19.57,19.61,20.84,15.51,8.19,8.36,3.99
Zemst,50.98318,4.46079,BE,21096,2783274,Zemst,2.5,2.22,7.82,10.18,13.89,19.16,19.31,20.37,15.49,8.39,8.49,4.19
Zele,51.06566,4.0403,BE,20236,2783293,Zele,2.69,2.46,7.78,10.2,13.75,18.88,19.19,20.26,15.52,8.47,8.43,4.29
Zedelgem,51.14236,3.1368,BE,21968,2783308,Zedelgem,3.5,3.16,7.66,10.17,13.25,18.19,18.92,19.98,15.89,9.12,8.78,4.93
Zaventem,50.88365,4.47298,BE,28188,2783310,Zaventem,2.3,2.11,7.69,9.93,13.67,18.95,19.11,20.27,15.34,8.21,8.38,4.07
Wondelgem,51.08705,3.70909,BE,23546,2783456,Wondelgem,2.8,2.64,7.8,10.28,13.7,18.82,19.15,20.27,15.58,8.5,8.41,4.34
Woluwe-Saint-Lambert,50.84389,4.42912,BE,56584,2783476,Woluwe-Saint-Lambert,2.19,2.07,7.66,9.82,13.56,18.85,19.04,20.29,15.26,8.16,8.33,4.03
Wilrijk,51.16734,4.39513,BE,41403,2783615,Wilrijk,2.5,2.21,7.7,10.16,13.75,18.94,19.22,20.21,15.46,8.31,8.35,4.12
