name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Monte-Carlo,43.73976,7.42732,MC,16012,2992741,Monte-Carlo,7.91,7.55,8.13,12.01,14.97,20.51,22.42,22.59,21.06,15.74,12.39,7.65
Monaco,43.73718,7.42145,MC,32965,2993458,Monaco,7.96,7.6,8.18,12.06,15.03,20.56,22.47,22.64,21.11,15.79,12.44,7.7
