name,latitude,longitude,country,population,id
Lutuhyne,48.40507,39.22675,UA,17134,702563
Lutsk,50.75932,25.34244,UA,215986,702569
Luhansk,48.56952,39.32857,UA,397677,702658
Lubny,50.01413,32.99975,UA,44595,702723
Lozova,48.88937,36.31755,UA,54026,702760
Lysychansk,48.90421,38.44094,UA,95031,702972
Ladyzhyn,48.68437,29.23636,UA,22687,703428
Kyiv,50.45466,30.5238,UA,2797553,703448
Kurakhovo,47.98522,37.2821,UA,20700,703646
Kupiansk,49.71003,37.61581,UA,27169,703656
Kryvyy Rih,47.90572,33.39404,UA,603904,703845
Krolevets,51.54775,33.38475,UA,24115,704000
Kreminna,49.0495,38.21893,UA,18417,704138
Kremenets,50.09864,25.72787,UA,21063,704143
Kremenchuk,49.06253,33.40484,UA,217710,704147
Khrustalnyi,48.13954,38.93715,UA,90005,704202
Lyman,48.98616,37.80307,UA,20469,704204
Yany Kapu,45.95547,33.79261,UA,30700,704362
Krasnohrad,49.37511,35.45493,UA,21426,704388
Sorokyne,48.29235,39.73921,UA,49352,704403
Pokrovsk,48.28198,37.17585,UA,60127,704422
Krasyliv,49.65376,26.97211,UA,18868,704492
Kramatorsk,48.73049,37.58793,UA,147145,704508
Kivsharivka,49.63026,37.6775,UA,19738,704608
Kovel,51.21526,24.70867,UA,67575,704617
Podilsk,47.74988,29.53074,UA,39662,704679
Kostopil,50.87841,26.45192,UA,31060,704737
Korsun-Shevchenkivskyy,49.41822,31.25174,UA,17763,704858
Korostyshiv,50.31723,29.0563,UA,24490,704885
Korosten,50.95937,28.63855,UA,61496,704901
Kostiantynivka,48.5277,37.7069,UA,91259,705104
Konotop,51.24032,33.20263,UA,84787,705135
Slobozhans’ke,49.59701,36.52618,UA,15825,705183
Kolomyia,48.52496,25.03712,UA,60821,705392
Khrestivka,48.14871,38.36016,UA,27441,705797
Holubivka,48.63751,38.6428,UA,26838,705809
Kropyvnytskyy,48.50834,32.26618,UA,219676,705812
Kiliya,45.44445,29.26396,UA,19540,705883
Khust,48.17193,23.29791,UA,28424,706165
Khmelnytskyi,49.41835,26.97936,UA,274582,706369
Khmilnyk,49.5581,27.95682,UA,27707,706380
Kherson,46.63695,32.61458,UA,283649,706448
Khartsyzk,48.04243,38.14728,UA,56367,706466
Kharkiv,49.98081,36.25272,UA,1433886,706483
Kerch,45.35675,36.47542,UA,148932,706524
Kozyatyn,49.7164,28.83858,UA,23241,706571
Kaniv,49.75187,31.47003,UA,23503,706900
Kamianets-Podilskyi,48.67882,26.58516,UA,97908,706950
Kalush,49.02398,24.37206,UA,65088,707099
Kalynivka,49.46129,28.51541,UA,18492,707155
Kakhovka,46.81601,33.47862,UA,35983,707244
Izium,49.20697,37.27679,UA,45884,707292
Iziaslav,50.11978,26.82475,UA,16162,707296
Izmail,45.35058,28.83751,UA,70731,707308
Ivano-Frankivsk,48.92312,24.71248,UA,238196,707471
Irpin,50.52175,30.25055,UA,62456,707565
Ilovays’k,47.92498,38.20235,UA,15447,707679
