name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Valmiera,57.54108,25.42751,LV,26963,453754,Valmiera,-10.99,-9.73,-1.74,3.59,11.36,16.14,17.12,16.14,11.14,5.03,0.36,-3.74
Ventspils,57.39485,21.56121,LV,42644,454310,Ventspils,-7.17,-7.35,-0.93,3.51,9.19,14.41,15.95,16.65,12.43,7.15,3.23,0.38
Tukums,56.96764,23.15554,LV,18348,454768,Tukums,-8.46,-8.14,-1.24,3.57,10.37,15.26,16.71,16.63,11.96,6.27,1.72,-1.51
Salaspils,56.86014,24.36544,LV,17606,455898,Salaspils,-9.69,-8.74,-1.15,4.32,12.26,16.73,17.53,16.87,11.93,5.95,1.44,-2.58
Riga,56.946,24.10589,LV,742572,456172,Riga,-9.26,-8.51,-1.02,4.3,11.91,16.44,17.56,17.08,12.26,6.27,1.74,-2.12
Rēzekne,56.51028,27.34,LV,38340,456202,Rēzekne,-10.79,-9.55,-1.75,4.14,12.28,16.34,17.46,16.15,10.97,4.63,0.27,-4.6
Ogre,56.8162,24.61401,LV,26760,457065,Ogre,-9.85,-8.96,-1.23,4.26,12.33,16.77,17.53,16.79,11.7,5.77,1.28,-2.82
Liepāja,56.50474,21.01085,LV,85132,457954,Liepāja,-7.05,-6.56,-0.51,3.61,10.61,15.47,16.36,17.11,12.83,7.19,3.16,-0.06
Jūrmala,56.968,23.77038,LV,54088,459201,Jūrmala,-8.78,-8.15,-0.92,4.19,11.44,16.13,17.39,17.1,12.37,6.5,1.97,-1.69
Jelgava,56.65,23.71278,LV,61791,459279,Jelgava,-9.25,-8.42,-0.84,4.46,12.19,16.86,17.4,16.95,12.1,6.46,1.94,-1.93
Jēkabpils,56.49903,25.85735,LV,27078,459283,Jēkabpils,-10.12,-9.17,-1.45,4.06,12.38,16.78,17.43,16.38,11.11,5.11,0.85,-3.56
Daugavpils,55.88333,26.53333,LV,111564,460413,Daugavpils,-9.93,-9.32,-1.48,4.37,12.76,17.18,17.9,16.59,11.5,5.26,1.23,-3.82
Dārzciems,57.48253,26.44238,LV,18956,460433,Dārzciems,-11.0,-9.26,-1.75,3.76,11.55,16.16,17.16,16.02,10.77,4.76,-0.03,-4.36
Cēsis,57.31188,25.27456,LV,18198,460570,Cēsis,-10.5,-9.23,-1.71,3.58,11.44,16.11,16.96,15.99,10.94,4.8,0.23,-3.94
