name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Alta,69.96887,23.27165,NO,15094,847633,Alta,-8.48,-8.61,-11.64,-2.15,6.74,12.76,12.94,12.34,8.92,-0.6,-6.09,-6.88
Trondheim,63.43049,10.39506,NO,147139,3133880,Trondheim,-6.54,-5.72,-4.55,1.99,11.39,12.54,14.36,14.18,11.1,5.41,0.7,-0.5
Tromsø,69.6489,18.95508,NO,64448,3133895,Tromsø,-5.01,-6.96,-6.62,-0.11,8.07,12.6,13.06,12.78,10.09,1.64,-3.18,-4.02
Tønsberg,59.26754,10.40762,NO,38914,3134331,Tønsberg,-4.02,-3.4,-2.36,4.27,11.76,14.46,18.37,16.59,12.66,8.51,4.08,3.57
Steinkjer,64.01487,11.49537,NO,20000,3136947,Steinkjer,-6.13,-4.97,-3.85,1.92,11.49,13.23,14.29,14.29,11.11,5.36,1.24,0.26
Stavanger,58.97005,5.73332,NO,144877,3137115,Stavanger,0.75,-0.17,0.71,4.77,10.17,12.25,15.24,15.61,13.24,10.36,6.77,6.5
Skien,59.20962,9.60897,NO,50595,3139075,Skien,-3.8,-2.68,-2.27,3.75,11.33,14.23,18.11,16.49,12.83,8.82,4.26,3.64
Sarpsborg,59.28391,11.10962,NO,56559,3140084,Sarpsborg,-3.49,-3.65,-2.75,4.34,12.08,14.59,18.4,16.38,12.38,8.16,3.64,3.39
Sandnes,58.85244,5.73521,NO,85386,3140321,Sandnes,0.06,-0.74,0.2,4.34,9.82,11.87,14.71,14.93,12.51,9.61,5.86,5.71
Sandefjord,59.13118,10.21665,NO,64345,3140390,Sandefjord,-2.77,-2.7,-2.11,4.27,11.45,14.18,17.89,16.71,13.02,9.17,4.86,4.37
Porsgrunn,59.14054,9.6561,NO,34377,3142657,Porsgrunn,-3.75,-2.63,-2.22,3.8,11.38,14.28,18.16,16.54,12.88,8.87,4.31,3.69
Oslo,59.91273,10.74609,NO,580000,3143244,Oslo,-7.06,-4.44,-3.46,3.66,12.11,14.69,18.77,16.41,12.48,7.58,2.81,1.56
Nesttun,60.31821,5.35317,NO,35638,3144631,Nesttun,-1.1,-1.91,0.14,4.02,10.01,12.12,14.59,14.08,11.5,8.31,4.21,4.07
Moss,59.43403,10.65771,NO,49668,3145375,Moss,-4.08,-3.41,-2.28,4.51,12.17,14.77,18.8,16.56,12.53,8.2,3.55,3.17
Molde,62.73752,7.15912,NO,31967,3145580,Molde,-2.06,-1.87,-1.65,2.6,9.69,11.23,13.46,13.65,11.23,7.18,3.56,2.47
Mo i Rana,66.31278,14.14278,NO,18866,3145614,Mo i Rana,-6.3,-7.94,-7.18,-0.26,5.96,11.65,13.58,13.34,10.39,2.93,-1.87,-2.77
Lillestrøm,59.95597,11.04918,NO,89684,3147465,Lillestrøm,-6.52,-4.56,-3.69,3.38,11.76,14.18,17.96,15.62,11.74,6.95,2.31,1.21
Lillehammer,61.11514,10.46628,NO,28425,3147474,Lillehammer,-9.25,-6.14,-5.61,1.78,10.58,13.33,17.0,14.48,10.56,4.92,1.04,-0.87
Levanger,63.74644,11.29963,NO,20171,3147698,Levanger,-6.04,-5.08,-4.03,2.09,11.56,13.16,14.3,14.32,11.02,5.16,1.1,0.06
Larvik,59.05328,10.03517,NO,23113,3148129,Larvik,-3.2,-2.87,-2.46,3.93,11.24,14.02,17.82,16.48,12.82,8.93,4.52,4.0
Kristiansund,63.11045,7.72795,NO,24013,3149312,Kristiansund,-1.55,-1.5,-1.44,2.71,9.25,11.22,13.26,13.67,11.44,7.39,3.67,2.31
Kristiansand,58.14671,7.9956,NO,93205,3149318,Kristiansand,-0.43,-0.72,-0.82,3.91,10.9,13.73,17.18,15.98,12.99,9.86,5.63,5.53
Kongsvinger,60.19049,11.99772,NO,17949,3149533,Kongsvinger,-6.54,-4.85,-4.35,3.35,12.13,14.53,17.93,15.61,11.33,6.45,2.09,1.26
Kongsberg,59.66858,9.65017,NO,17667,3149563,Kongsberg,-9.04,-5.61,-4.44,2.37,10.89,14.1,18.22,15.57,11.48,6.34,1.44,0.24
Horten,59.41721,10.48343,NO,27178,3151770,Horten,-4.47,-3.07,-1.85,4.91,12.62,15.23,18.92,16.63,12.35,8.34,3.3,3.36
Haugesund,59.41378,5.268,NO,40321,3153623,Haugesund,0.08,-0.41,0.57,4.48,10.1,12.22,15.0,14.81,12.32,9.46,5.57,5.46
Harstad,68.79833,16.54165,NO,20953,3153823,Harstad,-3.78,-5.4,-5.84,-0.05,9.13,12.38,12.81,12.74,10.41,2.37,-1.42,-2.78
Hamar,60.7945,11.06798,NO,29479,3154084,Hamar,-8.37,-6.52,-5.38,2.54,11.59,13.76,17.31,15.06,11.33,5.73,1.13,0.08
Halden,59.12478,11.38754,NO,21970,3154209,Halden,-2.84,-3.14,-2.38,4.67,12.39,14.93,18.5,16.73,12.76,8.73,4.34,4.0
Grimstad,58.3405,8.59343,NO,24017,3155041,Grimstad,-1.58,-1.35,-1.3,4.03,11.34,14.37,18.18,16.33,13.0,9.55,4.7,4.8
Gjøvik,60.79574,10.69155,NO,17596,3155573,Gjøvik,-8.34,-6.12,-5.27,2.11,11.32,13.65,17.3,14.96,11.12,5.46,1.02,0.12
Fredrikstad,59.2181,10.9298,NO,83761,3156529,Fredrikstad,-2.96,-2.87,-1.48,4.56,12.14,14.69,18.47,16.78,12.87,8.77,4.46,4.17
Drammen,59.74389,10.20449,NO,103007,3159016,Drammen,-6.63,-4.28,-3.47,3.42,11.89,14.63,18.78,16.43,12.38,7.83,3.01,2.03
Bodø,67.28,14.40501,NO,34073,3160881,Bodø,-3.62,-4.28,-4.94,0.61,10.08,12.54,13.09,13.0,10.62,4.18,0.2,-1.09
Bergen,60.39299,5.32415,NO,285911,3161732,Bergen,-0.94,-1.68,-0.22,3.93,9.87,11.99,14.48,14.02,11.52,8.37,4.28,4.01
Asker,59.83333,10.43721,NO,61906,3162657,Asker,-8.34,-5.3,-4.19,2.75,11.19,13.9,18.06,15.73,11.75,6.87,1.97,0.7
