name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Zürich,47.36667,8.55,CH,341730,2657896,Zürich,-0.87,-0.02,0.58,4.93,10.51,16.76,16.81,17.51,15.06,9.15,5.51,-0.24
Zug,47.17242,8.51745,CH,23435,2657908,Zug,0.02,0.3,0.89,4.6,10.41,16.77,17.0,17.78,15.54,9.64,5.9,0.04
Yverdon-les-Bains,46.77852,6.64115,CH,23702,2657941,Yverdon-les-Bains,0.87,1.33,1.41,5.17,11.69,17.13,17.45,18.34,16.01,10.29,7.07,0.89
Winterthur,47.50564,8.72413,CH,91908,2657970,Winterthur,-1.26,-0.12,0.45,5.08,10.64,16.85,16.77,17.44,14.98,9.04,5.48,-0.33
Wil,47.46152,9.04552,CH,23955,2657996,Wil,-1.56,-0.59,-0.03,3.97,10.21,16.49,16.5,17.17,14.76,8.54,4.88,-1.12
Wetzikon,47.3264,8.79779,CH,24764,2658010,Wetzikon,-1.28,-0.06,0.22,4.01,9.88,16.17,16.61,17.17,14.78,8.58,4.89,-1.33
Wettingen,47.46606,8.32663,CH,18191,2658011,Wettingen,-0.9,0.27,1.17,5.69,11.31,17.32,17.1,17.8,15.15,9.19,5.86,0.02
Vevey,46.46299,6.84345,CH,15812,2658145,Vevey,1.75,1.59,1.64,5.05,11.01,16.91,17.67,18.56,16.65,10.98,7.28,1.4
Vernier,46.21702,6.08497,CH,30086,2658154,Vernier,0.43,0.47,1.05,4.54,11.41,17.26,17.5,18.06,15.99,9.84,5.88,-0.03
Uster,47.34713,8.72091,CH,23279,2658216,Uster,-0.61,0.15,0.67,4.61,9.95,16.39,16.81,17.44,15.12,9.02,5.24,-0.47
Thun,46.75118,7.62166,CH,42136,2658377,Thun,-1.55,-0.62,-0.5,3.0,8.78,15.1,15.44,16.15,14.12,8.28,4.34,-2.08
Steffisburg,46.77807,7.63249,CH,15709,2658494,Steffisburg,-1.65,-0.72,-0.6,2.9,8.68,15.0,15.34,16.05,14.02,8.18,4.24,-2.18
Sitten,46.22739,7.35559,CH,28045,2658576,Sitten,0.04,-0.05,1.37,5.68,10.47,14.46,17.34,18.55,17.85,9.4,5.0,-3.33
Sierre,46.29192,7.53559,CH,15752,2658606,Sierre,-0.41,-0.5,1.02,5.28,10.01,13.89,16.73,17.96,17.22,8.9,4.46,-3.49
Zürich (Kreis 11) / Seebach,47.42181,8.54779,CH,17851,2658656,Zürich (Kreis 11) / Seebach,-0.7,0.12,0.77,5.19,10.66,16.96,16.9,17.65,15.19,9.34,5.75,0.0
