name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Horad Zhodzina,54.0985,28.3331,BY,65451,618800,Horad Zhodzina,-0.55,2.64,4.02,8.05,12.51,15.44,15.94,16.1,9.78,6.81,2.78,-2.81
Zhlobin,52.8926,30.024,BY,76078,618806,Zhlobin,-0.59,2.46,4.81,8.71,12.87,15.59,16.73,16.81,10.43,7.28,3.52,-2.9
Vitebsk,55.1904,30.2049,BY,342700,620127,Vitebsk,-2.32,1.66,3.27,8.07,12.07,14.97,16.3,16.06,9.66,6.5,2.07,-3.25
Vilyeyka,54.4914,26.9111,BY,30000,620181,Vilyeyka,-0.18,3.03,3.99,7.81,12.35,15.32,15.7,15.94,9.96,7.06,2.9,-2.32
Volkovysk,53.1561,24.4513,BY,47300,620391,Volkovysk,1.2,4.11,5.43,8.42,13.33,16.27,16.14,16.63,10.67,8.46,4.14,-0.72
Svyetlahorsk,52.6329,29.7389,BY,67054,621074,Svyetlahorsk,-0.37,2.64,5.01,8.75,13.04,15.75,16.82,16.91,10.49,7.45,3.72,-2.84
Stowbtsy,53.4785,26.7434,BY,15400,621266,Stowbtsy,0.22,3.28,4.62,8.2,12.93,15.88,15.8,16.35,10.14,7.42,3.44,-1.88
Smarhoń,54.4798,26.3957,BY,35908,621713,Smarhoń,0.05,3.19,4.17,7.85,12.42,15.4,15.71,15.98,10.06,7.2,3.05,-2.1
Smaliavičy,54.0249,28.0894,BY,16594,621729,Smaliavičy,-0.41,2.74,4.11,8.05,12.5,15.51,15.96,16.17,9.86,6.9,2.9,-2.7
Slutsk,53.0274,27.5597,BY,61802,621741,Slutsk,0.25,3.29,4.97,8.68,13.35,16.45,16.35,16.87,10.29,7.61,3.7,-1.95
Slonim,53.0869,25.3163,BY,51434,621754,Slonim,0.86,3.74,5.23,8.45,13.27,16.27,16.04,16.55,10.44,8.17,3.95,-1.08
Shchuchyn,53.6014,24.7465,BY,15475,622113,Shchuchyn,0.83,3.73,4.9,7.99,12.83,15.79,15.7,16.24,10.28,7.92,3.74,-1.14
