name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Protaras,35.0125,34.05833,CY,20230,18918,Protaras,13.63,14.98,16.53,19.64,24.38,27.45,29.94,30.67,27.33,22.28,20.07,13.72
Stróvolos,35.14867,33.33384,CY,67904,146054,Stróvolos,11.11,12.44,14.66,18.42,23.9,27.29,29.75,30.69,26.21,20.66,18.08,10.95
Paphos,34.77679,32.42451,CY,35961,146214,Paphos,13.14,14.3,15.48,17.92,22.35,24.59,26.94,27.95,25.36,21.66,19.71,13.71
Nicosia,35.17531,33.3642,CY,200452,146268,Nicosia,11.27,12.59,14.78,18.31,23.48,26.91,29.34,30.17,26.12,20.62,18.19,11.34
Mórfou,35.19869,32.99338,CY,24070,146286,Mórfou,11.97,13.22,14.86,18.2,23.04,26.22,28.66,29.77,25.89,21.09,18.92,12.01
Limassol,34.68406,33.03794,CY,154000,146384,Limassol,12.51,13.77,15.4,18.59,23.65,26.23,28.26,29.33,25.87,21.77,19.5,12.88
Larnaca,34.92291,33.6233,CY,72000,146400,Larnaca,12.77,14.16,15.83,19.0,23.93,27.03,28.97,29.85,26.58,22.05,19.57,12.77
Kyrenia,35.33634,33.31729,CY,26701,146412,Kyrenia,12.17,13.52,15.46,18.77,23.66,27.04,29.51,30.31,26.66,21.47,19.08,12.45
Famagusta,35.12489,33.94135,CY,42526,146617,Famagusta,13.85,14.97,15.97,18.6,22.92,25.89,28.33,29.11,26.46,22.5,20.26,14.0
