name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Vila Franca de Xira,38.95525,-8.98966,PT,18355,2261639,Vila Franca de Xira,11.42,10.26,12.53,14.48,16.0,20.59,23.57,23.65,22.41,18.17,12.86,10.79
Vialonga,38.87206,-9.07805,PT,16088,2261697,Vialonga,11.51,10.31,12.42,14.29,15.69,20.15,23.13,23.27,22.04,18.13,12.95,10.9
Torres Vedras,39.09109,-9.2586,PT,24443,2262581,Torres Vedras,12.32,11.05,12.76,14.04,14.9,18.39,21.14,21.19,20.44,18.23,13.72,11.96
Torres Novas,39.47581,-8.54348,PT,15002,2262582,Torres Novas,10.13,9.06,11.55,13.93,15.77,20.75,23.93,24.01,22.67,17.3,11.71,9.6
Tomar,39.60199,-8.40924,PT,19168,2262644,Tomar,10.18,9.1,11.53,14.04,16.01,21.08,24.38,24.55,23.1,17.41,11.74,9.57
Tavira,37.12734,-7.64861,PT,15133,2262744,Tavira,11.95,11.12,13.48,16.5,18.92,23.35,26.63,27.46,24.14,20.3,14.47,12.17
Sintra,38.80097,-9.37826,PT,26193,2262912,Sintra,12.02,10.67,12.09,13.25,13.94,16.84,19.59,19.71,19.06,17.58,13.46,11.81
Sesimbra,38.44451,-9.10149,PT,41134,2262957,Sesimbra,12.72,11.28,13.06,14.61,15.77,19.01,21.8,22.1,21.09,18.71,14.18,12.52
Setúbal,38.5244,-8.8882,PT,117110,2262963,Setúbal,11.74,10.37,12.71,14.72,16.42,20.58,23.6,24.02,22.4,18.36,13.16,11.33
São Martinho,32.6448,-16.93843,PT,26482,2263284,São Martinho,15.4,14.47,15.85,16.2,16.32,18.48,21.02,21.66,20.81,19.95,17.79,16.33
São João da Talha,38.82378,-9.09719,PT,18925,2263326,São João da Talha,11.63,10.4,12.45,14.27,15.63,19.69,22.59,22.83,21.74,18.33,13.17,11.15
São Domingos de Rana,38.70194,-9.34083,PT,46718,2263352,São Domingos de Rana,12.54,11.16,12.81,14.13,15.03,18.29,21.1,21.31,20.58,18.47,13.96,12.25
Santarém,39.23333,-8.68333,PT,29385,2263480,Santarém,10.17,9.11,11.56,13.73,15.48,20.4,23.5,23.56,22.23,17.21,11.76,9.63
Santa Iria da Azóia,38.8411,-9.09908,PT,18573,2263523,Santa Iria da Azóia,11.33,10.1,12.15,13.97,15.33,19.39,22.29,22.53,21.44,18.03,12.87,10.85
Sacavém,38.79202,-9.10801,PT,17718,2263667,Sacavém,11.78,10.55,12.6,14.42,15.78,19.84,22.74,22.97,21.89,18.47,13.32,11.3
Rio de Mouro,38.76613,-9.32804,PT,54695,2263827,Rio de Mouro,12.25,10.92,12.5,13.91,14.78,18.23,21.1,21.26,20.41,18.16,13.7,11.92
Ramada,38.80368,-9.1877,PT,17535,2264087,Ramada,11.68,10.39,12.21,13.84,14.99,18.9,21.83,22.03,21.0,17.96,13.13,11.25
Queluz,38.75657,-9.25451,PT,103399,2264268,Queluz,12.25,10.92,12.5,13.91,14.78,18.23,21.1,21.26,20.41,18.16,13.7,11.92
Quarteira,37.06946,-8.10064,PT,18783,2264299,Quarteira,12.54,11.33,13.52,15.66,17.51,21.21,24.48,25.3,23.16,19.65,14.62,12.94
Póvoa de Santa Iria,38.86101,-9.06453,PT,28901,2264359,Póvoa de Santa Iria,11.34,10.14,12.48,14.37,15.88,20.32,23.32,23.51,22.28,18.13,12.77,10.74
Portimão,37.13856,-8.53775,PT,38487,2264456,Portimão,12.12,10.84,13.4,15.52,17.6,21.83,24.79,25.53,23.34,19.34,13.92,12.22
Portalegre,39.29379,-7.43122,PT,15581,2264508,Portalegre,8.39,7.41,9.59,12.99,15.43,21.08,25.44,25.96,23.13,16.52,10.3,7.77
Pontinha,38.76771,-9.19935,PT,23249,2264526,Pontinha,11.93,10.64,12.47,14.09,15.24,19.15,22.08,22.28,21.24,18.21,13.38,11.5
