name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Xankandi,39.8177,46.7528,AZ,53100,146970,Xankandi,-0.43,2.27,5.34,12.05,15.48,18.57,22.74,21.89,16.67,10.43,7.52,-2.6
Əhmədbəyli,39.88074,48.39158,AZ,17242,147059,Əhmədbəyli,4.99,7.36,10.02,15.76,21.22,24.37,28.95,28.13,22.5,16.13,12.84,5.16
Şuşa,39.76006,46.74989,AZ,18662,147105,Şuşa,-3.32,-0.77,2.69,9.59,12.6,15.34,18.8,18.12,13.85,8.22,5.35,-5.38
Salyan,39.59621,48.98479,AZ,36555,147271,Salyan,5.69,7.63,9.6,14.62,20.22,23.23,27.73,27.01,22.08,16.27,13.37,5.94
Saatlı,39.93214,48.36892,AZ,87000,147288,Saatlı,4.94,7.31,9.97,15.7,21.17,24.32,28.9,28.08,22.45,16.08,12.79,5.12
Neftçala,39.3768,49.247,AZ,18661,147425,Neftçala,6.64,8.07,9.52,13.85,19.14,22.42,26.7,26.37,22.16,16.79,14.12,7.48
Nakhchivan,39.20889,45.41222,AZ,64754,147429,Nakhchivan,1.19,3.25,7.44,15.07,19.85,24.01,27.03,26.09,21.32,14.15,10.17,-1.29
Lerik,38.77388,48.41497,AZ,87000,147611,Lerik,-0.02,3.3,5.37,11.88,15.28,17.36,20.94,20.46,15.98,11.39,9.15,-1.02
Lankaran,38.75428,48.85062,AZ,240300,147622,Lankaran,6.31,7.96,9.31,14.14,18.7,21.37,25.49,24.95,20.71,16.11,13.8,7.1
Imishli,39.87095,48.05995,AZ,34178,147982,Imishli,4.84,7.3,10.01,16.01,21.3,24.62,29.1,28.26,22.63,16.05,12.62,4.9
Fizuli,39.60094,47.14529,AZ,26765,148106,Fizuli,1.85,4.73,7.58,14.1,18.03,21.49,26.07,25.1,19.3,12.58,9.5,0.49
Jalilabad,39.20963,48.49186,AZ,36259,148290,Jalilabad,4.52,6.78,8.61,14.12,18.74,21.55,26.0,25.47,20.38,15.18,12.24,4.13
Pushkino,39.45833,48.545,AZ,18182,148340,Pushkino,5.03,7.37,9.5,14.69,20.07,23.05,27.66,27.01,21.77,15.86,12.94,4.85
Beylagan,39.77556,47.61861,AZ,15599,148354,Beylagan,4.06,6.75,9.51,15.89,20.92,24.56,28.84,27.9,22.19,15.26,12.01,4.19
