name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Zhanaozen,43.34116,52.86192,KZ,103598,607610,Zhanaozen,0.25,1.41,7.28,13.59,22.13,25.95,27.94,25.19,20.85,12.03,6.43,-0.05
Shalqar,47.83172,59.62111,KZ,27399,608359,Shalqar,-9.41,-5.66,1.76,11.92,19.19,24.03,25.22,22.85,17.12,7.95,2.55,-4.6
Shalkar,48.03333,48.9,KZ,27072,608362,Shalkar,-4.53,-1.68,2.59,12.55,23.16,25.34,26.66,24.79,17.09,8.96,4.49,-2.68
Oral,51.23333,51.36667,KZ,330000,608668,Oral,-10.43,-7.77,-2.1,9.81,18.91,22.63,23.43,22.33,15.16,7.05,3.1,-4.49
Kandyagash,49.46912,57.41914,KZ,28196,608679,Kandyagash,-10.64,-8.42,-1.55,10.89,17.91,22.89,22.77,20.86,14.59,5.95,2.02,-7.44
Qulsary,46.95307,54.01978,KZ,51216,609123,Qulsary,-5.96,-1.55,4.28,13.97,22.7,25.37,26.57,24.62,18.82,9.46,4.52,-2.06
Khromtau,50.25161,58.43574,KZ,23715,609404,Khromtau,-12.22,-10.64,-3.59,9.59,15.89,21.29,21.48,19.23,13.3,4.68,1.0,-8.35
Karagandy,49.80187,73.10211,KZ,497777,609655,Karagandy,-11.25,-11.91,-0.97,8.49,12.24,18.4,19.16,18.66,12.77,4.9,-1.55,-7.72
Embi,48.82981,58.15042,KZ,18760,609924,Embi,-10.02,-7.54,0.02,11.7,18.73,23.57,23.77,21.36,15.52,6.69,2.39,-6.97
Balykshi,47.06667,51.86667,KZ,19260,610445,Balykshi,-4.6,-1.27,3.24,12.95,22.51,25.57,27.08,24.4,19.0,9.87,5.63,-1.2
Atyrau,47.11667,51.88333,KZ,290700,610529,Atyrau,-4.6,-1.27,3.24,12.95,22.51,25.57,27.08,24.4,19.0,9.87,5.63,-1.2
Aktobe,50.27969,57.20718,KZ,500757,610611,Aktobe,-11.24,-8.98,-2.22,10.61,17.49,22.81,22.7,20.53,14.37,6.04,2.02,-7.66
Shevchenko,43.64806,51.17222,KZ,147443,610612,Shevchenko,2.36,3.05,7.36,13.35,21.78,25.51,27.32,25.31,20.92,12.89,8.53,2.47
Aqsay,51.1681,52.99782,KZ,34799,610613,Aqsay,-10.88,-8.62,-1.9,10.33,18.45,22.8,23.85,22.09,15.61,6.76,2.99,-5.61
Altay,49.73626,84.25416,KZ,44929,1516438,Altay,-12.18,-13.31,-0.3,5.49,9.16,15.63,17.76,16.65,10.78,3.95,-2.56,-9.76
Zhosaly,45.48778,64.07806,KZ,20065,1516519,Zhosaly,-5.73,-2.23,7.59,14.65,21.82,26.66,28.41,25.39,20.66,10.67,3.98,-3.76
Zhezqazghan,47.78746,67.71118,KZ,104357,1516589,Zhezqazghan,-10.0,-9.79,2.86,10.4,16.19,22.98,23.5,21.63,16.61,7.7,0.7,-5.88
Zhitikara,52.19019,61.19894,KZ,43104,1516601,Zhitikara,-13.7,-11.53,-4.61,8.58,15.01,21.0,21.23,18.6,13.25,4.78,1.64,-8.56
Zhangatas,43.56222,69.73428,KZ,33492,1516788,Zhangatas,-1.89,-1.34,8.63,13.14,20.17,25.1,27.13,25.57,21.24,12.79,5.11,-1.22
Novokazalinsk,45.84806,62.15254,KZ,35883,1516789,Novokazalinsk,-6.51,-2.55,6.37,14.16,21.82,26.67,28.11,25.1,20.32,10.33,3.94,-4.02
Taraz,42.9,71.36667,KZ,358153,1516905,Taraz,-1.92,-0.93,7.4,11.89,18.14,23.41,25.63,24.07,20.13,12.67,3.76,-1.23
Zaysan,47.46657,84.87144,KZ,17600,1517060,Zaysan,-11.09,-12.73,1.27,8.68,12.65,18.07,20.8,19.61,13.76,7.05,-0.86,-7.79
Yanykurgan,43.90652,67.24637,KZ,21339,1517323,Yanykurgan,-1.47,0.97,10.28,15.88,22.83,27.88,29.44,27.25,23.32,13.67,6.87,-1.35
Turar Ryskulov,42.5334,70.3496,KZ,18421,1517501,Turar Ryskulov,-2.89,-0.46,6.95,11.28,16.38,21.95,24.03,23.11,19.97,12.45,4.73,-3.2
Ushtobe,45.25258,77.98284,KZ,20492,1517637,Ushtobe,-8.34,-8.63,6.65,12.64,17.37,22.55,25.02,23.45,18.85,11.89,1.89,-3.01
Turkestan,43.29733,68.25175,KZ,227098,1517945,Turkestan,-1.62,1.77,9.96,15.64,22.3,27.89,29.18,27.65,23.43,14.54,7.43,-1.15
Temirtau,50.05494,72.96464,KZ,170600,1518262,Temirtau,-11.84,-11.91,-2.11,8.12,11.94,18.13,18.79,18.41,12.34,4.36,-1.89,-8.36
Tekeli,44.8678,78.72807,KZ,26678,1518296,Tekeli,-7.33,-7.94,4.16,9.2,13.13,17.58,19.96,19.15,15.73,9.9,-0.63,-5.81
Tasbuget,44.77018,65.55461,KZ,16455,1518431,Tasbuget,-3.56,-1.79,8.17,15.05,21.64,26.69,28.42,25.85,21.26,11.63,4.86,-3.27
Talghar,43.30235,77.23811,KZ,42194,1518518,Talghar,-4.84,-4.94,5.37,8.31,13.29,17.67,19.86,19.37,16.0,9.73,-0.36,-5.13
Taldykorgan,45.01556,78.37389,KZ,116558,1518542,Taldykorgan,-6.06,-6.66,6.04,11.47,15.57,20.41,23.11,21.89,17.98,11.99,1.45,-3.04
Shymkent,42.3,69.6,KZ,1200000,1518980,Shymkent,-0.28,2.52,9.19,13.33,18.89,24.61,26.48,25.72,22.31,14.05,6.61,-0.55
Chu,43.60334,73.75919,KZ,39785,1519030,Chu,-3.47,-0.14,9.57,13.59,19.51,25.34,27.76,26.12,22.52,14.64,5.74,-0.44
Shemonaikha,50.62899,81.91092,KZ,20087,1519226,Shemonaikha,-10.39,-13.15,-1.18,6.75,11.92,17.4,20.34,18.99,13.03,5.48,0.19,-5.7
Shchuchinsk,52.93592,70.18895,KZ,47290,1519244,Shchuchinsk,-14.42,-10.96,-5.92,5.05,10.26,17.25,17.4,16.38,10.63,2.54,0.07,-9.43
Shakhtinsk,49.70885,72.59212,KZ,41602,1519327,Shakhtinsk,-10.95,-11.63,-0.74,8.81,12.76,18.96,19.78,19.18,13.35,5.24,-1.08,-7.37
Semey,50.42675,80.26669,KZ,292780,1519422,Semey,-11.04,-12.43,-0.64,8.71,13.16,18.83,22.03,20.65,14.27,5.75,0.54,-6.12
Saryaghash,41.46042,69.16791,KZ,25139,1519673,Saryaghash,0.08,3.56,9.48,13.68,19.91,26.08,28.07,26.35,23.27,14.94,7.32,1.23
Sarkand,45.41322,79.91713,KZ,76919,1519691,Sarkand,-7.68,-8.09,2.92,8.75,12.52,17.07,19.3,18.68,14.63,8.49,-0.59,-5.92
Soran,49.7908,72.83744,KZ,42552,1519725,Soran,-11.17,-11.77,-0.9,8.77,12.68,18.93,19.67,19.16,13.22,5.14,-1.32,-7.54
Rudnyy,52.97244,63.11055,KZ,124000,1519843,Rudnyy,-15.31,-11.31,-4.93,7.39,13.86,20.84,20.78,18.84,13.46,4.83,1.96,-8.79
Kyzylorda,44.85278,65.50917,KZ,354800,1519922,Kyzylorda,-3.85,-1.9,8.05,15.03,21.65,26.64,28.37,25.75,21.13,11.51,4.71,-3.36
Kostanay,53.21435,63.62463,KZ,210000,1519928,Kostanay,-15.44,-11.22,-5.07,7.19,13.3,20.52,20.59,18.52,13.07,4.57,1.86,-8.84
Karatau,43.17869,70.46768,KZ,37881,1519938,Karatau,-1.62,-1.12,8.11,12.81,19.16,23.84,25.66,24.38,20.54,12.78,4.55,-1.32
Konayev,43.86681,77.06304,KZ,42167,1519948,Konayev,-4.54,-4.73,9.47,14.03,19.71,24.14,26.65,25.03,21.29,14.72,4.76,-0.14
Petropavl,54.86667,69.15,KZ,200920,1520172,Petropavl,-16.05,-10.88,-6.72,5.26,9.79,17.04,19.14,17.38,11.17,2.42,0.89,-8.42
Pavlodar,52.28333,76.96667,KZ,329002,1520240,Pavlodar,-14.57,-12.39,-4.97,7.66,11.89,18.2,20.35,19.49,12.58,4.36,0.25,-6.96
