name,latitude,longitude,country,population,id,city,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
Zrenjanin,45.38361,20.38194,RS,79773,783814,Zrenjanin,-2.1,-3.03,5.5,11.2,21.34,25.09,23.65,25.75,17.74,10.6,8.1,1.96
Zemun,44.8458,20.40116,RS,155591,783920,Zemun,-0.94,-2.63,5.47,11.25,21.34,25.33,23.86,26.39,18.13,11.1,8.47,2.05
Zaječar,43.90358,22.26405,RS,49800,784024,Zaječar,-0.92,-3.2,4.69,9.98,19.69,23.22,23.36,25.6,16.9,10.46,7.4,1.04
Vršac,45.11667,21.30361,RS,36300,784136,Vršac,-0.62,-1.96,5.16,10.67,20.6,24.12,23.04,25.25,17.45,10.47,8.27,2.07
Vranje,42.55139,21.90028,RS,56199,784227,Vranje,1.22,-2.24,4.32,8.73,18.98,22.8,23.14,24.83,16.15,10.99,7.36,1.38
Trstenik,43.61694,21.0025,RS,49043,784873,Trstenik,-0.51,-2.48,5.2,10.2,19.87,23.59,22.72,24.88,16.49,10.59,8.01,1.03
Stara Pazova,44.985,20.16083,RS,16217,785559,Stara Pazova,-1.48,-3.0,5.55,11.32,21.38,25.39,23.91,26.24,18.09,11.01,8.26,2.05
Sremčica,44.67653,20.39232,RS,23000,785615,Sremčica,-1.22,-3.0,4.81,10.42,20.45,24.27,22.89,25.32,17.2,10.43,7.93,1.48
Smederevska Palanka,44.36548,20.95885,RS,27000,785753,Smederevska Palanka,-0.23,-2.16,5.53,10.78,20.71,24.3,23.19,25.44,17.43,10.87,8.63,1.96
Smederevo,44.66436,20.92763,RS,62000,785756,Smederevo,-0.64,-2.05,5.69,11.35,21.22,25.14,23.79,26.23,18.1,11.12,8.63,2.04
Senta,45.9275,20.07722,RS,20302,785965,Senta,-3.15,-4.73,5.14,10.82,21.03,24.51,23.31,25.4,17.47,10.03,7.76,1.61
